genes	logFC	logCPM	F	PValue	FDR	sig
ADGRG1	0.301499037744546	6.04967274783328	2.89985179876698	0.0918712710072484	0.367106146614207	Not Sig
GAPDHP1	0.561188508143302	1.63026154280283	2.89933512696479	0.0919044343283485	0.367154530542438	Not Sig
TEX45	-0.451800611446658	1.57781801416465	2.89898168130599	0.0919258970137552	0.367156159442479	Not Sig
RPL6P27	0.514422064306761	0.00919558423998004	2.89785640232025	0.0919530625542865	0.367180559840084	Not Sig
ABCA10	-0.707290591160824	0.571426051627435	2.89826133469982	0.0919913696717601	0.367249428648387	Not Sig
LRRC27	0.313629828344717	4.23285552012456	2.8970323229235	0.0920272464725397	0.367308565801819	Not Sig
CR1	-0.517438195078412	2.69618918606602	2.89531993895969	0.092123371172211	0.367567448040734	Not Sig
CKMT1A	-0.34928871020816	3.4275161597077	2.89497833578638	0.0921413682130277	0.367567448040734	Not Sig
RP11-323F24.5	-0.364968403477082	0.712030113081489	2.89505183807877	0.0921553436652191	0.367567448040734	Not Sig
CRCP	0.132140317604282	5.13753194574077	2.89255804725147	0.0922747509999876	0.367959549036767	Not Sig
SOWAHC	0.305338482034423	3.8834322953388	2.89213424810971	0.0922987596746547	0.367971141108054	Not Sig
PDPR	-0.302965597905957	4.89592855823477	2.8908803389247	0.0923678656098672	0.368162477829683	Not Sig
SCAMP4	0.137418041584374	7.21678438156763	2.89043969070561	0.0923922500516007	0.36817551563067	Not Sig
SLC22A17	-0.975318098092863	-0.305970032777654	2.88628665244115	0.0924876221508027	0.368471362820584	Not Sig
E2F7	0.630326947234044	4.09924392429967	2.88788608676697	0.092534590304017	0.368574277231944	Not Sig
CH17-408M7.2	0.544562046607163	1.11660469085385	2.88734259451281	0.0925844076237447	0.368688490555575	Not Sig
SIRT4	-0.441529368988494	0.181590451679222	2.88667678726826	0.0926332907600517	0.368779066549019	Not Sig
RP11-345P4.9	-0.253938604954939	2.69277847080469	2.88583215395275	0.092649448936303	0.368779066549019	Not Sig
RNASEL	-0.314139362929292	3.13142727480914	2.88529293695637	0.0926792219669377	0.368813389470438	Not Sig
ISG20	0.530395228429907	4.7376839684561	2.88449095340897	0.0927235199491957	0.368905485027167	Not Sig
RRAS2	-0.221044372427825	5.03363259660495	2.88373001135118	0.0927656893875262	0.368989071975293	Not Sig
TFPT	0.227550038099824	4.44289122806465	2.88295434920923	0.0928090527879927	0.369077368875032	Not Sig
CDCA7L	-0.255528495541212	4.76330739155975	2.88194369593308	0.0928654266848061	0.369142052450073	Not Sig
NIPA1	0.169855856908248	3.98393190621096	2.8819064521211	0.0928676559294913	0.369142052450073	Not Sig
CTA-292E10.6	0.454436865215706	-0.503468009310705	2.8819967974922	0.092937998664333	0.369336778310495	Not Sig
RP1-197B17.3	0.407720203291584	0.326248214957146	2.8807583159921	0.0929590044732631	0.369336778310495	Not Sig
CTC-281F24.5	-0.434431292864812	0.0514845243557066	2.87997347034843	0.0930153346332053	0.369476402126158	Not Sig
AKR1B1	-0.352107115248531	4.73474674902557	2.8769229307708	0.0931463614941238	0.369853269092595	Not Sig
F12	0.686766088337696	0.324201314417394	2.87730259549663	0.0931662978676563	0.369853269092595	Not Sig
MORC3	-0.285810980739328	4.00568694344312	2.87643344825985	0.0931738393808792	0.369853269092595	Not Sig
PER3	-0.631866818474984	2.21530998037914	2.87448228818281	0.0932869250045336	0.370217887626094	Not Sig
KCNB1	1.00658610845399	0.169608141195629	2.8687589413104	0.0933462558226027	0.370306763217843	Not Sig
ANKRD18B	0.703527749353086	-0.289066913592353	2.87291702079436	0.0933517909797933	0.370306763217843	Not Sig
GJB7	1.06601712953947	0.578806269653731	2.87288133564922	0.0934060633551337	0.37032837595801	Not Sig
RNU6-33P	-1.1692241477404	-0.538945449292715	2.86488658377084	0.0934124622190443	0.37032837595801	Not Sig
LIF	0.515703376791902	8.15932155209107	2.87202601057806	0.0934209499850491	0.37032837595801	Not Sig
LRRC3B	-1.21109115660831	0.046441713713064	2.8579295756668	0.0934817648271829	0.37048523069464	Not Sig
NCALD	0.366479370663311	5.58295067776246	2.86983696373563	0.093544099481314	0.370648036072519	Not Sig
DYNC2H1	0.548097851679417	5.12238199348326	2.86852614902671	0.0936179754084606	0.370737220585653	Not Sig
SGTB	-0.390224582464425	1.16987775753554	2.86856600745239	0.0936271518687074	0.370737220585653	Not Sig
LINC00893	0.673001556380078	2.4102900154334	2.86824290320485	0.0936379994350572	0.370737220585653	Not Sig
MMP15	-0.294056099347139	6.58348285753428	2.86792729954967	0.0936516490813052	0.370737220585653	Not Sig
PTPRK	-0.287584434341913	5.72041263302596	2.86523474910444	0.0938035572161634	0.371254296580903	Not Sig
TNKS	-0.181111417847755	5.46004705128748	2.8641370625656	0.0938655491275207	0.371339417760976	Not Sig
TMEM169	-0.418336293086925	0.987008974263073	2.86435390722797	0.0938746120085797	0.371339417760976	Not Sig
RP11-98I9.4	0.257191167066081	2.32789910911395	2.86375504731548	0.0938889490141154	0.371339417760976	Not Sig
MAILR	0.455665469787739	1.44546503550584	2.8634329871184	0.0939176678433745	0.371368773662758	Not Sig
SLC44A5	-0.768443054623149	1.50929691807775	2.8616934576928	0.0940124049481408	0.371548965980719	Not Sig
RPP38-DT	0.691333905969654	-0.0832345017841939	2.861758393612	0.0940306883419045	0.371548965980719	Not Sig
MAGED4	-1.25244405530661	3.42605560563519	2.86095232311191	0.0940466986324719	0.371548965980719	Not Sig
RAD23A	0.20617847129925	7.27537040799744	2.86090314220791	0.0940484651817234	0.371548965980719	Not Sig
ERV3-1	-0.281867424503513	3.32901138325168	2.85965909945264	0.0941196302184217	0.371745891675841	Not Sig
DNER	0.494752973665228	5.48893695978221	2.85885082648947	0.0941647962149965	0.371780958992073	Not Sig
RPL26P19	-0.590360524355769	0.481973379912601	2.85908362952706	0.0941711489774049	0.371780958992073	Not Sig
RP11-10K16.1	0.466081377657558	0.291116047650747	2.85882965163268	0.0941937264103114	0.371785921490043	Not Sig
RUVBL1	0.409175688480582	6.45392096514259	2.85709268931265	0.0942645098088382	0.371912424917214	Not Sig
RP11-4L24.4	-0.396409564850571	0.358738851452824	2.85753318141662	0.0942684320526486	0.371912424917214	Not Sig
PFKFB3	0.436260109548893	6.79059496848279	2.85599482102358	0.0943268819164047	0.372058847966131	Not Sig
RP11-519C12.2	1.11236716027008	-1.36528230451106	2.83697824454931	0.094420058057114	0.372315585855034	Not Sig
SLC29A3	0.460109941823934	1.8747177447872	2.85414930564415	0.0944346734853088	0.372315585855034	Not Sig
BCR	-0.214432887236504	6.6024720472409	2.85322043853649	0.0944846191782081	0.372380803276911	Not Sig
LINC01765	1.05912024237061	2.03389090345031	2.85306728631585	0.0944939244466299	0.372380803276911	Not Sig
ZFAT	-0.217353289375024	3.00336215784461	2.85238357212465	0.0945329496995646	0.37240603744526	Not Sig
SCFD1	0.145637904129934	5.41595759167942	2.85186350864832	0.094561889822927	0.37240603744526	Not Sig
SRR	0.209180138540079	3.37751697050127	2.85182840677887	0.0945643957912381	0.37240603744526	Not Sig
ZDBF2	0.741544345637106	0.572784210356136	2.85066790478221	0.0945953138060093	0.37244368528995	Not Sig
KLHL13	-0.486728448602687	3.36036504476359	2.84989879612296	0.094674508414227	0.372671349374106	Not Sig
UBXN2B	-0.272505362818899	4.55362662648507	2.84878697972287	0.0947374786783724	0.372691481721917	Not Sig
H2BC18	0.752887341534038	1.33446436421446	2.84888421604521	0.0947389786088508	0.372691481721917	Not Sig
DNAJC3-DT	0.277378488972656	1.55520988109276	2.84873719554487	0.0947437400202579	0.372691481721917	Not Sig
SENP5	0.153279148337394	4.54375049498548	2.84768031148104	0.094800635125256	0.372753716511391	Not Sig
FBXO8	0.261618056749648	3.07710293832095	2.847659623258	0.0948023129216663	0.372753716511391	Not Sig
SFT2D2	-0.224478862803876	5.7108596310245	2.84548062066425	0.0949262880824046	0.373157035974069	Not Sig
TEKT3	0.884625450029808	1.15570566531257	2.84387565040439	0.0949994249906702	0.373360372546159	Not Sig
EPB41L4A-AS1	-0.287270275539478	6.04850703514853	2.84342130774004	0.0950441748455201	0.373452077727846	Not Sig
CITED1	-1.79436253346393	-0.922368670977026	2.82157226007913	0.0950765181010389	0.373495003975201	Not Sig
RP11-1275H24.2	-0.810379271550357	-0.419993259292034	2.8417067636225	0.0951407148113194	0.373636152741326	Not Sig
ARHGEF9	-0.22084875566851	4.20809264831908	2.84148606196121	0.0951553018880737	0.373636152741326	Not Sig
TCP11L2	0.628544855070481	2.29909918053542	2.83993829045279	0.0952482440405134	0.373916902201367	Not Sig
ZNF131	-0.21776656659383	3.82784869702112	2.83923572999673	0.0952846399253434	0.373957160939448	Not Sig
SLAIN1	0.303092334815057	3.69087957958851	2.83881514226667	0.0953088348505914	0.373957160939448	Not Sig
TRIP4	0.155649937358986	4.43725793301172	2.83856720461441	0.0953228340621543	0.373957160939448	Not Sig
POLR3F	0.242030244908877	3.19795742001721	2.83563082494459	0.0954922009255064	0.374537336873365	Not Sig
HLA-V	0.776476926195247	2.26526923658415	2.82973122836857	0.0955208540729977	0.374544691396495	Not Sig
NDUFAF2	0.262999047497201	3.88592520533594	2.83450729217013	0.0955566473239577	0.374544691396495	Not Sig
SLFNL1	0.865781796402729	-0.927580794691589	2.82589614411628	0.0955585119866388	0.374544691396495	Not Sig
MYBL1	0.382939233971498	1.46262931847432	2.83135557519057	0.0957508933832654	0.375182053564915	Not Sig
LINC00886	0.578947634523006	-0.319162396619804	2.83068182747709	0.095793043837283	0.375182053564915	Not Sig
MCTS1	0.223563291236763	4.72201439965008	2.83033269294624	0.0957973656760299	0.375182053564915	Not Sig
FAM187A	0.506850979612526	3.87765900114566	2.82999913971246	0.0958168527005697	0.375182053564915	Not Sig
TCF12	-0.309491071962661	5.41021996819286	2.8297897122842	0.0958286997693617	0.375182053564915	Not Sig
LNX2	-0.363699043934856	3.32481160501445	2.82884015795795	0.095884322128832	0.375315557639186	Not Sig
GLTP	-0.191340005819278	4.98925246807774	2.82831075683486	0.0959142390185095	0.375348406643799	Not Sig
PPOX	0.38119516225913	5.18454963099397	2.8274492313674	0.0959641716231749	0.375429529104706	Not Sig
PLXNA1	-0.216765603883634	6.44259084219422	2.82720828112109	0.0959780273396478	0.375429529104706	Not Sig
RP11-408A13.4	0.671279571118397	-0.594019367886369	2.82368975637085	0.0961158007820315	0.375884129633789	Not Sig
CTBP2	-0.123859874320281	7.40747893933111	2.82089622191195	0.0963443348958278	0.376606858410356	Not Sig
ZNF165	0.261409990263344	3.28157551211174	2.82074873389603	0.0963534197058878	0.376606858410356	Not Sig
PP7080	-0.187505981151166	3.5389559266873	2.82035140121106	0.0963763939894209	0.376606858410356	Not Sig
CEBPD	0.503979043203201	6.52641017428294	2.82016312291955	0.096386994442334	0.376606858410356	Not Sig
ZNF229	-0.18670421537932	4.02848791491815	2.81883988962448	0.0964642434471149	0.376824255652059	Not Sig
CH507-145C22.4	0.364000785257055	0.531538884669397	2.81861924360144	0.0965060946836691	0.376903309987418	Not Sig
ICE1	-0.245882954280081	4.70036192398034	2.81654694712624	0.0965977904965487	0.377176952682225	Not Sig
GTF2A1	-0.278669941814995	4.15709541107089	2.81317577281176	0.0967947395818213	0.377861354114126	Not Sig
MKS1	0.261789657956913	5.4160516895269	2.81079529031407	0.0969337702879958	0.37813151292264	Not Sig
HNRNPD-DT	0.606053724146865	-0.752671613402781	2.81204920220555	0.0969394670442688	0.37813151292264	Not Sig
RP11-519G16.5	0.802439027026999	1.27858202045109	2.80913273341995	0.0969777052398501	0.37813151292264	Not Sig
DZANK1	0.5214037578853	4.22739579692912	2.80994500261986	0.0969838750548684	0.37813151292264	Not Sig
ZNF582	-0.35667840952403	0.547927102421339	2.80991413619135	0.0970067073509663	0.37813151292264	Not Sig
SLC2A1	0.469651965124304	10.1499032288108	2.80904342602458	0.0970363812762025	0.37813151292264	Not Sig
RHBDF1	-0.34708518018295	5.46057149519099	2.80875606896663	0.0970532398315937	0.37813151292264	Not Sig
PREX2	-0.326656632116911	5.52635679588037	2.80825109531236	0.0970828646891584	0.37813151292264	Not Sig
OXR1	0.268363701472809	4.9796331807055	2.80812170755638	0.0970904709333834	0.37813151292264	Not Sig
RNF103-CHMP3	1.31767232636556	-1.22959409078978	2.79682784237793	0.0971015343219438	0.37813151292264	Not Sig
EVI5L	-0.212205727279974	4.44515480633793	2.8079188529844	0.0971024724663139	0.37813151292264	Not Sig
ACTN4	0.147684354556015	9.58737386455683	2.80724398091611	0.0971419253077511	0.378200690671258	Not Sig
SPDYA	0.828646484143389	-0.763882811295692	2.79981741682544	0.0973440296585203	0.378902944014571	Not Sig
MAML2	-0.286745723297798	4.72677950170705	2.80059991085706	0.0975328223616876	0.379496207281594	Not Sig
RP11-796G6.1	-0.545538125867676	1.10989659296786	2.80080816403119	0.0975399702394831	0.379496207281594	Not Sig
NUDT13	0.330947763849827	2.26992731313089	2.80003030386545	0.0975680752331912	0.379520877964842	Not Sig
ZNF225	-0.264144209022552	2.03220511771687	2.79936779639156	0.0976074657522212	0.379584538241774	Not Sig
LIN7B	0.368013129088738	1.22486562304873	2.79893042165298	0.0976386739861362	0.379584538241774	Not Sig
RP11-63P12.7	-0.812762121466773	-0.731228574841741	2.79272790439278	0.0976793566482305	0.379584538241774	Not Sig
RBM4	-0.1335095416752	6.41004167293882	2.79808067954956	0.0976813638106255	0.379584538241774	Not Sig
JDP2	-0.321674236731658	4.60495042128304	2.79788080301032	0.0976932794832598	0.379584538241774	Not Sig
ROPN1B	0.86704962830607	-0.962044615257945	2.78811398224766	0.0978085204520788	0.379897981701218	Not Sig
RP11-611O2.3	0.512613591898814	2.1252822372856	2.7958262936548	0.0978175213808046	0.379897981701218	Not Sig
ZNF850	-0.328054850607922	1.30330960624097	2.79286470255656	0.0979989363431245	0.380517802705724	Not Sig
SLC66A3	0.232954227429854	3.36402317573904	2.79210173230656	0.0980356108213083	0.38057546337978	Not Sig
SCCPDH	0.259395838510864	5.70977327400963	2.79159875835918	0.0980649559951129	0.380604652268591	Not Sig
WAC	-0.193655829494366	6.46690883393145	2.79080795085437	0.0981118654508434	0.380701982583847	Not Sig
TCEA1P2	-0.811909289639199	-0.745981312591594	2.79056010502255	0.098170511696743	0.380844801550123	Not Sig
ZCCHC14	-0.18659529580653	5.10711282439233	2.78848906414176	0.0982496026331884	0.381066852917602	Not Sig
COQ6	0.198237529495622	3.89313837994816	2.78791942922364	0.0982836887554314	0.381114290530846	Not Sig
IQCK	0.371498155864026	5.21378956688294	2.78658361466629	0.0983629390670967	0.381336801123173	Not Sig
EDN2	0.633315777030192	3.14788282268711	2.78627619784563	0.0983880110364135	0.381349219038226	Not Sig
TMEM132A	-0.274139852076601	7.12594106715479	2.78525413018393	0.0984420324444714	0.381473813725931	Not Sig
FOXJ3	-0.175778264533105	5.06935563185974	2.78216638306084	0.0986261700830937	0.382102455878469	Not Sig
SH3TC2	0.514550259640014	1.45859817532557	2.78164688451612	0.0986756230369066	0.382185810694789	Not Sig
EHBP1L1	0.20272431450479	5.96231039248705	2.78083242250504	0.0987057849008813	0.382185810694789	Not Sig
ESR1	0.270856466078875	6.24229953600885	2.78070426012553	0.0987134356789385	0.382185810694789	Not Sig
RP11-345J4.4	0.521408744612301	2.26562993797656	2.77586848343839	0.0990097048094631	0.383188819422956	Not Sig
XXbac-B461K10.4	0.458916899869921	5.37493965380942	2.77564202903202	0.0990164480054959	0.383188819422956	Not Sig
TESMIN	0.370347066338903	3.17490254012822	2.77443716058921	0.0990893483332834	0.3833200251849	Not Sig
ASIC3	0.652890952791237	1.23893176785188	2.7747021110168	0.0990943154910843	0.3833200251849	Not Sig
TP53INP1	-0.364180324841192	5.24670125309298	2.77351241424709	0.0991441477438007	0.383420100647267	Not Sig
RP4-547N15.3	1.03802193244376	-1.2024780407572	2.76349936115338	0.09916416182585	0.383420100647267	Not Sig
COP1	-0.123305041782981	4.69661698964069	2.7727620681219	0.0991892740516412	0.38343217932	Not Sig
LINC01948	-0.413910361179231	2.58772994463077	2.77218606460812	0.0992252877699032	0.383486384780933	Not Sig
C14orf93	-0.226790228986718	4.01405798963194	2.77049351336375	0.0993257854983399	0.383789729120331	Not Sig
LTB4R2	0.361686209845768	1.03979778701412	2.7693023202349	0.0994054613302594	0.384012502143789	Not Sig
BAZ1B	-0.201139236817867	6.04676503592012	2.76582820666979	0.0996066099255783	0.384704333085766	Not Sig
RP11-159D12.12	1.78848293638586	-1.55999994368195	2.7466789848666	0.0996486870710417	0.384781622042698	Not Sig
GARRE1	-0.199047154257146	3.85716455692883	2.76403311301383	0.0997152613256982	0.384953448527236	Not Sig
ARHGAP18	0.338052667282797	5.45919273552982	2.76119909362733	0.0998863828497925	0.385510605196332	Not Sig
LRRC75B	-0.491605071969266	4.25513320812296	2.76065985443507	0.0999196555015394	0.385510605196332	Not Sig
IRAG1-AS1	0.993378503929499	0.494377041047353	2.75979526219626	0.0999259052349709	0.385510605196332	Not Sig
TTLL13P	0.867313722878772	0.502879508634775	2.75643924905098	0.100044272599041	0.385781012006073	Not Sig
NORAD	-0.30128270473419	7.93238746274181	2.75851322701303	0.100049081687875	0.385781012006073	Not Sig
SIL1	0.289221799304731	5.62009725265919	2.75829429853028	0.100062364795474	0.385781012006073	Not Sig
ZG16B	0.680851726240438	3.02722922609809	2.75776044934273	0.100099256810672	0.385790724269255	Not Sig
IPPK	0.169277506250058	4.01190196043788	2.75722919234947	0.100127228974468	0.385790724269255	Not Sig
MAP1LC3A	0.404881986529104	3.39788883394479	2.75717199571309	0.100131254618801	0.385790724269255	Not Sig
CTD-2336O2.1	-0.278261895687687	3.13489438233458	2.75605187418779	0.100199097689593	0.385966835765657	Not Sig
DDR1	0.233656415627262	8.51799662071837	2.75479883873427	0.100274597152265	0.386172355375707	Not Sig
RP11-394B2.6	1.2469254260997	-0.0488347418165127	2.74291998436298	0.100346897981533	0.386293995086409	Not Sig
EIF4E3	0.297786432032236	3.93014083774359	2.75355564029238	0.1003504873117	0.386293995086409	Not Sig
CPQ	-0.307524925291828	2.32371364681757	2.75199482036251	0.100446853962266	0.386579615845067	Not Sig
BCL7A	-0.193512452412417	4.62261651355204	2.7515820725138	0.100470451908606	0.386585114823979	Not Sig
C20orf96	0.349118891010337	5.85999975642661	2.7509740586692	0.100507425514247	0.386638358611788	Not Sig
ZNF599	0.317124775099996	2.66033802120448	2.75064230606913	0.100528633899865	0.386638358611788	Not Sig
FBXO25	-0.23095162447159	3.54895333423646	2.75002844669121	0.100565488887208	0.386694817026489	Not Sig
RP11-33O4.2	-0.798213865002905	-1.18935986769446	2.74092475894092	0.100750763834134	0.387321829748597	Not Sig
RP11-574F11.4	-0.517616025376489	-0.499633839859175	2.74550398435542	0.100916780279324	0.387874545847665	Not Sig
CDK7	0.169832592659958	5.51814838508557	2.74299653330842	0.100994921914111	0.388089345160482	Not Sig
APOBEC3A	-0.654788599353606	-0.676215476038054	2.72723457574584	0.101019745772096	0.388099212772375	Not Sig
EGLN2	-0.18937007048918	5.78949837851837	2.74201250763806	0.101055236930012	0.38815004880739	Not Sig
CLDN16	0.474911483589952	1.75174045787886	2.74070188682281	0.10113939653107	0.388387755276108	Not Sig
PCDHGA10	-0.482375190186558	1.27765552397086	2.73938145499742	0.101233066822733	0.388593725550443	Not Sig
IGF2BP2	-0.220323776340959	6.85562857138974	2.73888946788711	0.1012469227959	0.388593725550443	Not Sig
FAM221A	0.292000703092507	3.65485545384049	2.73840826382952	0.101276857744944	0.388593725550443	Not Sig
CTD-2035E11.5	1.02875908871313	-0.725291979406404	2.72243426255367	0.101282170124255	0.388593725550443	Not Sig
SRPRA	0.238958350442382	6.90463237702669	2.73769300856565	0.101320468200991	0.388655152769223	Not Sig
NT5DC1	-0.161642001707771	5.392350616782	2.73546198193867	0.101457773276807	0.389096250363087	Not Sig
CTSZ	0.231477446580297	6.51739739088103	2.73502343523312	0.101484778999601	0.389114242786949	Not Sig
DYNC2I2	0.216935724475862	6.93634050141902	2.73321462037864	0.101596277626215	0.389456119860614	Not Sig
ZNF561-AS1	-0.27054421004557	2.13140802214366	2.73176340290908	0.101687787486267	0.389721239161653	Not Sig
RARS2	0.1322670872946	4.62733591374902	2.73038948484404	0.101770784296091	0.389953622622551	Not Sig
ADAMTS9-AS2	0.949136487720698	-0.705892345296604	2.7155417535312	0.101959456109288	0.390590728390545	Not Sig
GPC4	0.290850348083838	4.54799665186829	2.72651381178969	0.102010660394086	0.390701053360876	Not Sig
RP11-356B19.11	0.867166844622114	-1.18609646917115	2.71732614463116	0.102063126046208	0.390816159858096	Not Sig
RP11-562N2.2	0.928553620964602	-0.408920354987046	2.71891276372903	0.102102018288697	0.390879252451875	Not Sig
PLK4	0.54445155358188	4.56035192563805	2.72424983149229	0.102151104069571	0.390981332915974	Not Sig
HARS1	0.155281554031567	6.17472598680785	2.72190591290003	0.102296464265655	0.391451776138794	Not Sig
AC007405.8	0.877415381735648	1.55646095268286	2.71810758541714	0.102465211088354	0.392011485510907	Not Sig
RP11-71L14.5	0.7180148291852	-0.0939081306678247	2.71430193348816	0.102810051451045	0.39307897006958	Not Sig
TTC22	-0.358868134521926	3.3194276130592	2.71343482944806	0.102825085802147	0.39307897006958	Not Sig
RP13-638C3.4	0.972770081216323	-1.24046720397112	2.69950330403105	0.102843260795608	0.39307897006958	Not Sig
ALG2	0.178663660225448	5.33147356098083	2.71271937214846	0.102869214236901	0.39307897006958	Not Sig
RBBP4	-0.161401523790828	7.07074363897366	2.71268458534129	0.102871374065626	0.39307897006958	Not Sig
ZNF468	-0.263018399233515	3.72216716596229	2.7125625288165	0.102879482704299	0.39307897006958	Not Sig
RP11-249O6.2	0.481974043285526	-0.0713906353384236	2.71269670657857	0.102927403402934	0.393175916876312	Not Sig
RNF6	0.317070863155515	5.01598982367742	2.70827003504649	0.103147934664589	0.3939320378189	Not Sig
NEMP2	-0.292424500853629	1.84193129500517	2.70680048026572	0.103244234845638	0.394213480892981	Not Sig
NBPF15	0.217761450288913	5.09919973918836	2.70587994233572	0.103297939125059	0.394255224401224	Not Sig
MIF-AS1	0.563111563631263	0.770172102103783	2.70617412817404	0.103300385381878	0.394255224401224	Not Sig
SPATA13_ENSG00000228741.2	0.965048941704009	-1.01515025928725	2.69747869131203	0.103363426073598	0.39437683138608	Not Sig
PM20D1	-1.15452665917237	-1.21772116209198	2.70376494547046	0.103377480001478	0.39437683138608	Not Sig
STAT6	-0.267178781489366	7.58623811782704	2.7036748653918	0.103436561914833	0.394515915719785	Not Sig
SELENON	-0.200032673616563	5.97392242088226	2.7030073206108	0.10347858002005	0.394589870629702	Not Sig
MRPL41	0.268627337577467	5.56201750126255	2.70202617437084	0.103540375615844	0.394670566465825	Not Sig
LAMB2P1	0.967711678138853	-0.0218430273397082	2.69446459407897	0.103592883022132	0.394670566465825	Not Sig
CHORDC1	0.477445541835844	5.12690663408991	2.70117200653246	0.103594271296426	0.394670566465825	Not Sig
CERS6	-0.272817288514535	5.4999345430637	2.70089850174309	0.103611447719614	0.394670566465825	Not Sig
DCTN1	-0.147000233932771	7.00599439380382	2.70087495075815	0.10361290591126	0.394670566465825	Not Sig
GS1-57L11.1	0.940064190112865	0.202050730151903	2.699691570892	0.103699570073154	0.394914414268542	Not Sig
KIAA1109	-0.248853238922863	5.52831403538089	2.69707784171439	0.1038525965047	0.395410824857852	Not Sig
VAX2	-0.495820416151706	1.222860974148	2.69525237992062	0.103900954385869	0.395508588207987	Not Sig
ZBTB14	-0.203468163093499	3.28486149418041	2.69453379852037	0.104014060881738	0.395852726681744	Not Sig
BUD23	0.217624682030773	6.19897544407575	2.6931055493925	0.104103991209759	0.395974103467288	Not Sig
RP11-861A13.2	-0.423187631040574	0.574757590521187	2.69330601777967	0.104114524745998	0.395974103467288	Not Sig
MOB3B	-0.280630650454707	4.44641416471355	2.69284959395619	0.104120464423007	0.395974103467288	Not Sig
DPH3	0.257759209805278	3.66426566978866	2.69259593176278	0.104136783948904	0.395974103467288	Not Sig
GNG7	-0.752251091426544	0.213718987462466	2.68666113978735	0.104173009445449	0.396025493505504	Not Sig
ALOX12P2	0.391604037204669	0.871781166132013	2.67906945812959	0.104330589356945	0.396365737627835	Not Sig
ANOS1	-0.626540461179896	-0.503363178041785	2.68058169959879	0.104337671572551	0.396365737627835	Not Sig
ZNF524	-0.261308652448983	4.49150169198031	2.68923499412258	0.104349736871882	0.396365737627835	Not Sig
MRPL28	0.204088868041732	5.92234066149833	2.68917484035652	0.104353429375467	0.396365737627835	Not Sig
CYB561D1	-0.215875332123487	3.62106101844158	2.6874975808026	0.104460481214439	0.396685947608317	Not Sig
UBE2M	0.231853944400311	6.26806992059762	2.68662222359232	0.104515766689911	0.39676232227601	Not Sig
DDN-AS1	0.464344117087691	0.92470652518835	2.68673967212462	0.104526098665902	0.39676232227601	Not Sig
ZDHHC11B	0.698922502944307	4.17647591916759	2.68565046154378	0.10457929600748	0.396877859364187	Not Sig
C2CD2	-0.29505617075125	3.91121326352388	2.68523968221159	0.104604084808542	0.39688555937584	Not Sig
RP4-583P15.14	-5.47513954366731	-0.834932021203726	2.68263814659762	0.104672472240278	0.396968881412487	Not Sig
RPL4	-0.228085022435385	11.2244203389792	2.68380731709181	0.104695111584766	0.396968881412487	Not Sig
RBFOX3	-0.7663581110582	0.50050082228355	2.68244867159783	0.104697842035167	0.396968881412487	Not Sig
ST3GAL6	0.310484957582306	5.33146517513797	2.68346278233683	0.104717103710141	0.396968881412487	Not Sig
EPB41L4A-DT	-0.377560779075691	-0.130544775928496	2.68269080533845	0.104782190093977	0.397129282951265	Not Sig
SIRT2	0.145301684240198	5.57061858390864	2.681403038077	0.104848572622875	0.397221703765849	Not Sig
RP1-228H13.5	-0.384138244685189	0.115691314056421	2.68189642765936	0.104852828355653	0.397221703765849	Not Sig
BAZ2A	-0.179903855768515	6.69649658131258	2.68099068972295	0.104874912497876	0.397221703765849	Not Sig
STAT5A	0.311247370637189	2.57830863768278	2.68037019113505	0.104916990252767	0.39724473584528	Not Sig
ABCA1	0.43681506077032	2.59922298834931	2.67957737053302	0.104968165623002	0.39724473584528	Not Sig
ZNF433	-0.239428062807423	2.50083001412685	2.6794739979072	0.10497297123345	0.39724473584528	Not Sig
ZZZ3	-0.188479918895114	5.04108084642842	2.67929083791186	0.104983628279452	0.39724473584528	Not Sig
TOM1L2	-0.219869258674903	5.40355544125687	2.67911420385123	0.104994895487493	0.39724473584528	Not Sig
USP13	0.528201071250357	3.85869358800097	2.6776393036654	0.105089750914296	0.397363490064149	Not Sig
TLE4	0.349237560548358	3.50323886150614	2.67718347971404	0.105118921898253	0.397363490064149	Not Sig
ITGA9-AS1	-0.328274432312844	0.933491654583265	2.67735774382421	0.105121082742343	0.397363490064149	Not Sig
ALKBH5	0.278456318431019	6.94025072213487	2.67710047694694	0.105123808786968	0.397363490064149	Not Sig
UTP25	-0.232774497455217	3.80573865153212	2.67685034731076	0.105140219242802	0.397363490064149	Not Sig
NMNAT3	-0.307834564582017	1.61566033229059	2.67558306567952	0.105225955032561	0.397601344281212	Not Sig
C1RL	-0.221357427583509	5.69997557779541	2.67510909454659	0.10525147806886	0.397611627938643	Not Sig
RP3-402G11.26	0.475414364961267	0.939217234825415	2.67495672158322	0.105275912736243	0.397617796468402	Not Sig
LINC01267	1.14549794614319	0.0847443668950908	2.66330448986152	0.105345381314338	0.397740150914773	Not Sig
MIOS	-0.172991488370957	4.14650066635045	2.67338620026856	0.10536229824013	0.397740150914773	Not Sig
USP37	-0.213474401041906	3.68258261027505	2.67313501954711	0.105378531929796	0.397740150914773	Not Sig
GRIK5	0.788868629132041	-0.722806558711923	2.67132783037773	0.105424136346723	0.397740150914773	Not Sig
