genes	logFC	logCPM	F	PValue	FDR
SETBP1	1.76954542644942	2.43532110801787	279.486670419317	3.00476572885866e-18	5.49237788949487e-16
LAMB1	1.27594948225068	7.88118559786476	278.970111309544	3.05859764546622e-18	5.52933954566646e-16
WWC2	1.49750509812803	4.96053773965722	278.638103699729	3.11777223774179e-18	5.57505120468372e-16
TMSB15A	3.18783828400068	0.573054904768695	278.076548464807	3.26242291590672e-18	5.73755777559879e-16
AKAP5	2.4035704856476	0.712841804544851	271.688208184484	3.27840514805353e-18	5.73755777559879e-16
CTSE	-3.95872012521522	5.87210342417554	277.649232632129	3.31819671648672e-18	5.74606886136032e-16
NETO2	2.38155250278269	4.4383814474542	276.915054558721	3.44374036810902e-18	5.90135133289182e-16
SKAP1	-2.56112305423173	3.76139478821897	275.071719925966	3.82642121089613e-18	6.48953147839714e-16
LRP4	2.57986481833297	4.56092903248016	271.149628497215	4.77502376324475e-18	8.01570570705504e-16
SLPI	-3.28676945519902	9.37667431112649	269.960560221407	5.09787175538994e-18	8.47122103514342e-16
HUNK	2.72781041391018	0.188013250473014	247.717698055272	5.16966160308967e-18	8.50461030324282e-16
PFKM	1.4546840017034	5.34733898371766	268.250912143855	5.62749391604408e-18	9.16612895176645e-16
RP11-347C12.3	-3.2729757151498	2.70685663501063	268.594609655421	5.7676020157658e-18	9.30223732954542e-16
TXNDC16	1.84370415976604	3.4655255501041	267.198442391419	5.99995554177568e-18	9.58303578813123e-16
RBMXL1	1.06470931673414	3.94380472234844	265.627639343742	6.56699948678998e-18	1.03878565920367e-15
GBP5	-6.43639899937194	3.81284959227678	248.33280487357	8.03517841278835e-18	1.2589211435122e-15
BMP7	1.91936197863885	6.3789515103305	261.215339813379	8.49455449688125e-18	1.31833883045466e-15
ZBTB24	1.37173369249467	3.1867339234497	260.46757375282	8.92294940884285e-18	1.37188262359695e-15
CFP	-3.90104065306827	2.33020890716192	259.902505037042	9.0474686612995e-18	1.37814728654665e-15
LINC00472	2.05986330296311	4.39977964159766	259.147555045279	9.618273184642e-18	1.45165332257381e-15
TTC28	1.78614042266336	4.96132433332714	257.811624196988	1.04115573970537e-17	1.55709573399027e-15
CTTNBP2	2.32783535669855	3.66057681132309	255.870131457295	1.17410760323086e-17	1.74011208835594e-15
ALDH3A2	1.3803405040394	5.59210557772195	255.380955245722	1.20439738858216e-17	1.76906619996117e-15
H19	2.24877184500026	10.8814078659439	255.203905205164	1.21732170467298e-17	1.77222649235179e-15
NRP1	1.64760439093347	6.1952328854996	254.738975506222	1.25211796462229e-17	1.80689409087731e-15
ONECUT2	3.11025146019595	1.90686996519691	257.756080279008	1.30814483273759e-17	1.87132962116227e-15
ATP2A3	2.47185367865188	2.09455267411577	255.277372138861	1.35780190418651e-17	1.92562061429071e-15
NAPSB	-7.5693422978808	5.77542903623176	235.884862164894	1.45407216792487e-17	2.04452489184034e-15
LINC01963	2.49929927897398	1.7253437131206	253.425448632181	1.51504843925078e-17	2.11220863339954e-15
HMGA2-AS1	3.65183729025914	1.18188498259302	193.853028219453	1.83767884541225e-17	2.53811561821589e-15
SALL1	1.95312335890416	5.12215627671014	248.361290647444	1.85140036584953e-17	2.53811561821589e-15
STK32B	3.1092582846783	2.6082791211331	247.064827467045	2.0527705727802e-17	2.78530367515012e-15
OAS1	-5.08977022895543	6.13296581211842	246.581590235999	2.065570776052e-17	2.78530367515012e-15
MEST	1.51217810656474	6.00212021029799	246.235471657647	2.1120469349634e-17	2.82481984773032e-15
MTMR4	1.13446621768625	4.72933526755441	245.959173489887	2.14996682025189e-17	2.8523471096745e-15
ARSJ	2.18309963781558	4.55137369518045	245.778830896823	2.17578989516341e-17	2.86351356522666e-15
SERPINA6	-7.96797756652115	4.83976530011295	215.700529243134	2.3570254422485e-17	3.07741472622461e-15
PTPRJ	1.34551158766667	5.94356636740139	243.542975624207	2.50058180481572e-17	3.22262550247273e-15
SYDE2	2.18623767716166	1.25258654030679	245.585725733951	2.50742243217135e-17	3.22262550247273e-15
CALD1	2.29351187061597	4.71588351324864	242.965212404299	2.59724126461668e-17	3.31218729024876e-15
ARHGAP24	2.90192042933819	0.0801610894781797	240.930002495067	2.77683511540708e-17	3.51397803719707e-15
GXYLT1	1.75475546153943	3.9830871387045	240.62961860976	3.01517636757107e-17	3.78646308571845e-15
KCTD1	1.13370089243895	6.22850000042139	238.097073793562	3.53647545642811e-17	4.40746649497718e-15
GPR161	2.01734937536755	2.86995732845375	237.3872144829	3.72426786363974e-17	4.60661132516822e-15
RNF183	-4.049042284943	5.76613553955744	236.902460276788	3.82705214380211e-17	4.69842050878273e-15
SLC16A12	3.33900190340531	3.54364215995492	236.432655838807	3.97966687645415e-17	4.84959257663313e-15
COL6A2	-5.5708463391709	5.76085797460197	234.261297705053	4.14624089001021e-17	5.01542712364396e-15
KANK1	1.49358723166369	4.95104559859468	235.06865335161	4.30316042333262e-17	5.16724760030985e-15
CAVIN2	3.48796079731543	2.33786508592041	236.531351872685	4.3592872213978e-17	5.19671261443589e-15
SELENOI	1.50312577480958	5.6400464629933	234.258981937467	4.53611216832494e-17	5.36860296986428e-15
IGF2BP3	1.5771605197313	5.77879086108789	234.091803836026	4.58410618260588e-17	5.38665220071781e-15
TRIL	3.0581911304192	1.67946324569486	234.716747671884	4.69486978627433e-17	5.47768105347511e-15
SOD3	2.60974484605103	5.82285030987594	232.506282426736	5.089638078838e-17	5.89645324189886e-15
SPTLC2	1.12371266849884	6.84052878863595	231.226967959905	5.53136568006064e-17	6.36339138480263e-15
NREP	1.59064749158482	5.36960164376652	230.998773323756	5.61627664252494e-17	6.41330424326738e-15
GTF3C4	1.3948412740338	5.19772065563556	230.904949473389	5.65272090008978e-17	6.41330424326738e-15
HSPB1	-2.52418497332484	8.84187944981546	230.153325843771	5.93803773286248e-17	6.69086703721374e-15
EGLN3	-4.72348513178346	7.94853768826477	228.625732225099	6.57488376976429e-17	7.34690797442341e-15
PABPC4L	2.70968979501135	3.17018763984525	228.673670922256	6.60958227593863e-17	7.34690797442341e-15
MAP3K1	1.74760392635865	5.266633766385	228.113798773298	6.80294973600521e-17	7.5033228197811e-15
PAEP	-7.53336033001822	6.74443018740769	209.557641128615	6.84151980406763e-17	7.5033228197811e-15
LYPD6	1.61605917865187	4.74353601684829	227.455942554204	7.10999530271702e-17	7.74612799503296e-15
NUDT21	1.17586499188678	6.08796782362822	227.309917396815	7.17573177814336e-17	7.75893219259824e-15
ZNF551	2.04944173946485	2.43307003734803	227.554586456179	7.21607577331184e-17	7.75893219259824e-15
EMP3	-4.55002130950744	3.73564223370934	227.914496840103	7.45536225225244e-17	7.96416652024707e-15
MYH10	1.1919335034066	6.86098618378246	226.498118516352	7.5770003732661e-17	8.04188600907101e-15
RP11-1166P10.1	2.37078101413384	-0.155553433755215	219.954438029547	7.81262064622098e-17	8.23880911865265e-15
AASS	2.5317514940521	0.785739713777754	228.354513435117	7.93354255887337e-17	8.27032514183257e-15
ROBO1	1.50121063568624	4.65154566303239	225.807056582935	7.94305131851891e-17	8.27032514183257e-15
KIAA1217	0.923327122587113	7.53937886194993	225.159961553429	8.2912447476002e-17	8.57857027313024e-15
NDST1	1.43040057050337	5.89744714026436	224.759279293447	8.5198272921311e-17	8.75997992392804e-15
TMEM170B	1.61676846693148	2.7784530052677	224.690048162079	8.61333291141263e-17	8.80111426867386e-15
PRKCA	1.70729812203467	4.2584183126165	224.435501689925	8.72027065952202e-17	8.85538102591338e-15
MGAT4A	1.40922205453636	4.77720957739461	224.136395037801	8.89068503345185e-17	8.97304659419119e-15
KLHL23	1.41535590212322	3.86519067721874	222.995515518181	9.6159001329714e-17	9.64580323704344e-15
CDK14	1.44721397818433	4.59803039515296	221.752947342904	1.04595769023778e-16	1.04285151285465e-14
FREM1	2.19927616773029	3.30633784566842	221.227415647907	1.09033838339289e-16	1.08055161115641e-14
ZNF618	1.25123357846083	5.15795298210202	220.646852620519	1.12774556531651e-16	1.11093067634861e-14
PTPRG	2.09801419761055	5.36110717428011	220.139430765741	1.1678852847953e-16	1.1436238583433e-14
VGLL1	2.25801461903304	2.92071775294578	219.084088252481	1.26392886588726e-16	1.23034874394741e-14
LINC01503	-2.67952273405625	3.28403577547888	218.950945439549	1.28009187627317e-16	1.23875243862176e-14
RP11-1029J19.4	-5.62851599737838	2.08209197809126	175.225966652621	1.41150067321118e-16	1.35792968274837e-14
PTCHD4	2.00678258414158	1.26470001509334	218.285861603144	1.43226654470454e-16	1.36669100990055e-14
TMPO	1.97716632351224	6.7468499654308	217.137031350234	1.43722293303018e-16	1.36669100990055e-14
AIF1L	1.88580616267898	4.59794094604122	216.708597012565	1.48228041664328e-16	1.40143650196544e-14
FAM171B	2.69712542768755	0.127317243750858	213.052505495825	1.5140023171546e-16	1.42324869254344e-14
FBXO6	-2.87267761748447	4.0606783391526	216.029362452642	1.55804966379942e-16	1.45558291801711e-14
CDH6	2.35084490763674	6.07666639238501	215.91133422019	1.56609431942757e-16	1.45558291801711e-14
MEGF8	1.2792962659103	6.01108048958405	215.639098366733	1.59577728563726e-16	1.47483888348419e-14
GAL3ST2	2.69124875301305	1.97558312925882	215.719706744486	1.64523680722806e-16	1.51205534724631e-14
SCARA3	2.39319935388716	5.34725965221902	214.829078995899	1.69001469374625e-16	1.54457954037886e-14
CST6	-3.85951619380253	3.09928593871232	215.417895968891	1.70582286785182e-16	1.55041392259836e-14
UTRN	1.74961936258082	5.64295822011115	214.102276330227	1.77793651055362e-16	1.60315004957736e-14
ENC1	1.86890953546141	6.00462685072076	214.05351651551	1.78404846892054e-16	1.60315004957736e-14
MSRB3	2.57718820429315	-0.750401467241082	187.72669266434	1.79308011137459e-16	1.60315004957736e-14
MOB3B	1.81053983410607	4.72352797587068	213.753769566181	1.82365788512249e-16	1.62167545233243e-14
SCAF11	1.12475712341073	5.97345640215563	213.066232619029	1.91284017101361e-16	1.69183514265295e-14
ID2	1.7086288185629	5.50622928515866	212.413175813343	2.00362872490127e-16	1.76265754830753e-14
MYCBP2	1.64100158186903	5.35964880989424	212.005657651591	2.06306966510851e-16	1.80529569471809e-14
COL6A1	-2.50547250799406	7.47294267729775	210.436574199623	2.30671939382516e-16	1.99788794797961e-14
NLGN4X	1.68530962002027	5.83162139170726	210.4318882265	2.30745067239758e-16	1.99788794797961e-14
TFAM	1.41934996611977	5.17707765340756	210.11639356537	2.36121302120283e-16	2.03373379119413e-14
EBF3	2.11754320090157	1.90926022739859	199.832992283544	2.39196589081891e-16	2.03585894167568e-14
WASF3	1.62030976262209	2.46922867256203	210.121840400213	2.39348830689444e-16	2.03585894167568e-14
SAA1	-7.22422911856258	6.6907110612244	210.433824023958	2.40080624086732e-16	2.03585894167568e-14
CYB5R2	-2.98211049666519	5.74682829145924	209.361212435064	2.4926337855265e-16	2.10288812336905e-14
ZNF367	2.34206547340585	2.05280615635062	211.284660879849	2.53922177120671e-16	2.13126211010824e-14
COX6B2	-6.54398687089481	3.8895378885725	187.369048261419	2.63286724349907e-16	2.19864462044687e-14
HAGH	-1.3696835875031	5.49233537632837	207.708214693007	2.80733901502365e-16	2.31932361103956e-14
SLC44A5	3.07863391896485	1.36490972100411	201.275546189513	2.81473268793498e-16	2.31932361103956e-14
CCDC3	2.22506969728139	1.17551079888975	209.099734106072	2.81967492680027e-16	2.31932361103956e-14
SNN	1.35731934090207	4.81942712768153	207.443408204097	2.86281607956945e-16	2.34309389676602e-14
MFHAS1	1.35962121957147	7.2401167203346	207.127741083345	2.92757383088198e-16	2.38423351939799e-14
TCF4	1.96627589531537	3.89353156298574	207.059111473622	2.94845400087434e-16	2.38940969302383e-14
PRDM5	1.68527087675876	0.482002700035949	205.664141679292	3.00599714216754e-16	2.42410093067638e-14
NOL11	1.44809884655469	5.30056692197163	206.170903915018	3.14001344835536e-16	2.51982249945825e-14
ATF3	-4.13351377302679	4.54024618033225	205.017492404574	3.45027389827124e-16	2.75536193691554e-14
PANK1	2.12023736791059	3.11084655137722	204.678560326762	3.52963974283741e-16	2.80512576857093e-14
UPK3B	2.81535103100019	3.59231934276319	204.547088075035	3.56120238418921e-16	2.81660290491811e-14
RTL6	1.91543165007478	5.04310506256735	204.17058548904	3.63568147282243e-16	2.8532447976996e-14
AC110619.2	2.05801631658527	2.36334881899982	204.455754685794	3.64221875580157e-16	2.8532447976996e-14
SAA2-SAA4	-8.3170222714078	3.07900817105272	179.283214010285	4.26749859672813e-16	3.32723314761964e-14
AMOTL1	1.31348697174731	5.38669868758619	201.601358721932	4.39302284009285e-16	3.40772919402951e-14
TNFAIP3	-2.73019910924211	6.36964346028275	201.541918720575	4.41217140798909e-16	3.40772919402951e-14
STING1	-2.49069291056717	6.71086318458672	201.4649006114	4.43709518566611e-16	3.41096508875669e-14
SUFU	0.967400879321411	4.18834389822506	201.148498243115	4.54621703248011e-16	3.47859611168978e-14
PXDN	2.07069031886644	7.69429265877396	200.962972704445	4.60546447139057e-16	3.50761555642806e-14
PPARGC1A	3.11450004775548	1.18467429832933	225.90771585102	4.65011583764183e-16	3.52530210345833e-14
LUZP1	1.44470488687971	4.66745247878159	200.343592898093	4.82757393820179e-16	3.64304673657604e-14
HMG20A	0.992573571993233	4.77822675368842	200.242329499255	4.86148613601874e-16	3.65188622939015e-14
FBXL4	1.28499267925148	4.11564429118481	199.751396670906	5.04649838042289e-16	3.77220748418438e-14
PLEKHG4B	2.31770442234721	5.27836778386908	199.687935944565	5.06752084374657e-16	3.77220748418438e-14
BHLHE41	-4.15077374356207	5.92261351618604	198.816212937394	5.41399122668076e-16	3.9985484029619e-14
APOL4	-4.04232039067233	3.29979734918915	199.009965319282	5.43943863812828e-16	3.9985484029619e-14
RAI14	1.11198594141626	6.74569343144966	198.725905689406	5.44450089516422e-16	3.9985484029619e-14
SLC22A4	-4.36238107450311	2.4044752295958	198.878319161666	5.53871061784395e-16	4.04965903885115e-14
LRP6	1.35334536757472	5.01661182285522	198.238102207259	5.64988567906873e-16	4.11266678346724e-14
TYMP	-5.23583348104228	6.52467452511609	198.16893983079	5.69368719734146e-16	4.12629286711297e-14
MYH14	-1.91732929446164	7.8014259310771	197.985822432449	5.75646591331319e-16	4.15349213771558e-14
STAT5A	-2.53146785803985	3.04771527332596	197.63269689702	5.98252104349773e-16	4.29774906928302e-14
POGLUT2	1.82588193021587	1.92562560458239	197.608674779044	6.06997043630797e-16	4.3416123325088e-14
SAPCD1-AS1	-3.83843004475698	1.55152586473565	193.438071996429	6.14988682912141e-16	4.36878964649744e-14
TNFRSF14	-2.5195997362708	6.51029662868346	197.065645475055	6.17193466186434e-16	4.36878964649744e-14
ARHGEF26	1.93276929850384	1.9835783038931	197.457013488397	6.20962373393967e-16	4.36878964649744e-14
ANTXR1	1.93108324478375	4.67060427578358	196.982835531664	6.21419231220231e-16	4.36878964649744e-14
ADNP2	1.09211839359392	4.64371290673713	196.752797483876	6.32281580793552e-16	4.42624012154669e-14
TREM1	-6.43237169913266	3.72958054405678	174.22804104299	6.37621935690136e-16	4.44471121357561e-14
ADM	-4.37486628105186	6.02118271997267	196.61862180484	6.40542444041922e-16	4.44622942908593e-14
ZNF714	1.47890028707312	3.59560741224762	196.507421223082	6.46160254164199e-16	4.46637913498119e-14
SLITRK5	1.78392080299519	2.78422010438488	196.364778048718	6.5987481688458e-16	4.52578215629526e-14
NR2F1-AS1	1.85412873118775	1.88394948503354	196.453630240547	6.60256347645044e-16	4.52578215629526e-14
APOL2	-2.63273587633754	6.50098828252625	195.91163089767	6.73663604564791e-16	4.59852280443792e-14
SOX6	1.8572226411343	3.31589826103822	194.676613951922	7.42290535641358e-16	5.04604198422975e-14
PSD3	1.55289922652895	4.84564166648385	194.539459425388	7.48402741900653e-16	5.06665576420068e-14
APEX1	1.10263937130888	7.68236139673203	194.268864030752	7.63617993312697e-16	5.14847524917508e-14
ESRP2	0.894872558293647	6.25330232639444	194.09034819818	7.74148466159034e-16	5.19816996603358e-14
LUCAT1	-5.30984244736521	2.58787401557632	179.497687282849	7.79646460827809e-16	5.21380647442206e-14
SLC16A10	1.81848555575282	3.32831592639801	193.753328181416	7.97067241325697e-16	5.28869577642748e-14
APLP2	0.907016290495249	9.76657168790392	193.706755809158	7.97274665706653e-16	5.28869577642748e-14
SEMA4G	1.67818070844015	4.07811614219089	193.524005046455	8.10600092702916e-16	5.35549482933963e-14
GJA5	3.01784425154334	-0.249894629042117	137.033074153563	8.21159170367216e-16	5.38883607839436e-14
NUP210	1.76753912586529	6.23821860948609	193.277045581139	8.24078067006676e-16	5.38883607839436e-14
TRRAP	0.95831297564401	6.41266014785918	193.254925787958	8.25473644006674e-16	5.38883607839436e-14
PREX2	1.32939176530792	5.3836561472043	192.928355813589	8.46668660582125e-16	5.49982587686804e-14
GLDC	2.02445743612404	4.15284909867437	192.919311255455	8.49161614931908e-16	5.49982587686804e-14
DCP2	1.40918917435003	4.99966378020195	192.710011838247	8.61130815961142e-16	5.55547570720657e-14
MISP3	-2.36816404361291	3.86392939407231	192.304235953113	8.9082331237993e-16	5.72458371561024e-14
MGA	0.987801244718849	5.00455127753347	191.536646022245	9.42926619900344e-16	6.03583105991461e-14
TP63	2.696543053849	0.298367141258727	176.030857802876	9.65218502598061e-16	6.15457735900802e-14
MAP7D3	1.3441174274585	2.95139706634301	191.051410094251	9.8342716383988e-16	6.24647114761771e-14
SLIT2	1.54586860740672	4.02582416014517	190.193110307787	1.04802794690013e-15	6.55998160937236e-14
SCEL	1.96349636796957	5.83742840324744	190.173796271025	1.04821511168004e-15	6.55998160937236e-14
CD55	-2.27101466596236	7.97502737687098	190.094733019829	1.05465690196289e-15	6.55998160937236e-14
DDO	-4.27838349603612	1.67047355060967	181.120248965286	1.05819181456283e-15	6.55998160937236e-14
RASSF4	-2.59200611865305	5.15953350794631	190.051462737743	1.05884991044394e-15	6.55998160937236e-14
OAS2	-7.09627791862809	6.32019418810629	179.687661117704	1.0597290766242e-15	6.55998160937236e-14
GOLIM4	1.98897113271476	2.72796103204867	190.284894012472	1.06130673063869e-15	6.55998160937236e-14
APOL1	-3.86479447999328	7.9105291646819	189.974860018797	1.06468609184999e-15	6.55998160937236e-14
PRKDC	1.6071839887793	7.28213724969475	189.807769395749	1.07854232094852e-15	6.60458508351924e-14
CDSN	-4.22737793464808	0.00108649014041516	155.070108790446	1.08422337110385e-15	6.60458508351924e-14
PRKAR2B	2.14702390145626	3.13041946406632	189.762429054059	1.08791361846496e-15	6.60458508351924e-14
FRZB	2.93938410952445	1.64170236572366	177.490675553253	1.08798404816346e-15	6.60458508351924e-14
ARHGAP23	1.70192536992119	6.88807381575004	189.623643078677	1.09418298758787e-15	6.61679109813577e-14
