genes	logFC	logCPM	F	PValue	FDR	sig
GALNT5	5.53296172650203	1.83891422225211	286.113762367133	5.26015323221059e-32	9.17265520632883e-28	Up
YKT6	1.90284756327153	6.07287809431442	273.838685230461	1.11259033229861e-29	8.66088936135039e-26	Not Sig
FGF2	5.63446361928737	0.440504292514429	230.173849968571	1.49000275742925e-29	8.66088936135039e-26	Up
SBDS	2.07640850238908	5.1949412285863	269.151600227526	2.04451932528219e-29	8.91308199856772e-26	Up
CSF2	7.31271779804975	-1.19085988815029	203.6735473948	9.23504562793021e-29	3.22081451319694e-25	Up
NIPA2	2.11597274168138	5.11459049554114	252.261161385159	1.95453413152165e-28	5.68052769757908e-25	Up
GLIPR1	6.0690393985731	1.45345902397458	220.360122918309	2.02219383463146e-27	5.03757372690048e-24	Up
CDR2L	2.02874391997308	5.93210761927995	229.712423209085	4.7543756867682e-27	1.0363350403233e-23	Up
BTBD10	1.56487297872783	4.57945375986209	225.033020218801	9.49107957309147e-27	1.79146501636271e-23	Not Sig
FAM118B	2.10078049357222	3.8207346172654	224.516020843997	1.02733399263832e-26	1.79146501636271e-23	Up
SLC29A4	-3.46154667866013	4.23554697085606	223.135643984222	1.26224360863041e-26	1.87777958482824e-23	Down
EDAR	5.15659182250736	1.86106627378005	221.485796465303	1.29219836093238e-26	1.87777958482824e-23	Up
YRDC	2.05021520391419	3.78785917190213	220.99922911482	1.73873528378165e-26	2.33231275989111e-23	Up
TCEA2	-2.53267713488992	5.0325904942296	219.56110953561	2.15461860321981e-26	2.68373137163907e-23	Down
BCL2L15	4.08180661885064	4.3344748884146	218.962560451033	2.38201399198314e-26	2.7691706661468e-23	Up
SLC52A2	2.07220383495805	5.66533863254537	218.313051812924	2.60195123389548e-26	2.83580160104184e-23	Up
TGM7	-6.81802545750808	2.93127191412773	211.80334926001	3.40594843964701e-26	3.35249194554239e-23	Down
TLNRD1	1.85333517566959	5.43544678037175	216.442420989426	3.46053762012634e-26	3.35249194554239e-23	Not Sig
OLFM2	-4.18096517553317	4.47633103042594	215.501606345273	4.01825977088449e-26	3.68791652024651e-23	Down
LINC02649	-6.20195981769638	1.26248752430773	186.225756816339	6.01125464308959e-26	5.24121292330981e-23	Down
PSME3	2.23317018694505	6.61582960035094	210.217704651988	9.0382336382491e-26	7.01158941993984e-23	Up
SLC25A44	1.93828609558257	4.50337941869011	210.147708302025	9.15192860706808e-26	7.01158941993984e-23	Not Sig
NOP9	1.77636569218316	5.12326524863861	210.074895453224	9.24799613823927e-26	7.01158941993984e-23	Not Sig
TRIM16	3.00915529266121	6.0870511532133	207.719082891669	1.33689464720964e-25	9.71365369085072e-23	Up
ARNTL2	2.25477854262557	4.50784242778055	204.166765990689	2.34738069407267e-25	1.58137470106268e-22	Up
GSPT1	1.46557358973636	6.63595736320186	204.128790373021	2.35782441952229e-25	1.58137470106268e-22	Not Sig
TMEM8B	-2.24861299453384	4.61864608333859	202.07745569488	3.27538728552052e-25	2.11541494388544e-22	Down
SLC25A32	2.52094496328154	2.95375762396935	201.33530619581	3.72980170466247e-25	2.32286721878229e-22	Up
ETF1	1.73377480579139	6.24969796850132	200.282344112082	4.36535907730039e-25	2.62493557206773e-22	Not Sig
NCEH1	2.77864848481231	4.20604195664434	200.073011189358	4.52834734005293e-25	2.63217736386144e-22	Up
SULT1A1	-2.90912019316846	5.52593489207349	197.846713310664	6.4807210011824e-25	3.64551009092318e-22	Down
RAB5IF	2.12722448087994	5.63058363555924	197.506795737453	6.84421097521374e-25	3.72966721830554e-22	Up
RPS6KA4	2.42971490907235	4.6104296389232	197.127138242183	7.28962562753305e-25	3.77201226983667e-22	Up
VKORC1L1	1.70643654096364	4.8502974640298	197.06898642811	7.35453705553657e-25	3.77201226983667e-22	Not Sig
MTRF1L	1.54088954291567	4.11405953271112	195.456169291589	9.57963275102375e-25	4.77284674035292e-22	Not Sig
ISG20L2	1.71628255048761	5.17214902334873	195.118329790371	1.0114869788644e-24	4.89953053817707e-22	Not Sig
BDH2	-1.54239669597219	5.70167213250416	193.666654911273	1.28362746430563e-24	6.04970154663828e-22	Not Sig
RP11-116O18.3	-5.28541780379755	0.0834207110479049	165.852246010298	1.37097643318242e-24	6.29133869521975e-22	Down
NOL6	2.31952244206713	5.09739285019016	192.533621974189	1.5491352015308e-24	6.92662042161385e-22	Up
GTPBP4	1.7930526267053	5.53760977796009	191.798595716439	1.7489141713275e-24	7.62439132990225e-22	Not Sig
SRF	1.42750443533598	5.5129407336811	191.629462421064	1.79857582266266e-24	7.64965004770524e-22	Not Sig
EHD4	1.90291008791807	5.81486510359034	191.056089258852	1.97833007197947e-24	8.21383804647094e-22	Not Sig
DKK1	5.72482857422001	4.53726691042807	189.748206397515	2.55002863187767e-24	1.00251837402972e-21	Up
ACTR1A	1.44720465656839	6.38252194491079	189.474973425802	2.57538155298004e-24	1.00251837402972e-21	Not Sig
RBBP8	1.74123071568712	5.43801977857688	189.449898185615	2.58707000982552e-24	1.00251837402972e-21	Not Sig
BNIP3L	-2.98259518348254	6.46038833960885	188.274724380117	3.15010728399102e-24	1.19416458300512e-21	Down
CA12	-3.15929411333966	7.98606963422588	187.864134465203	3.37483826102977e-24	1.25213679991143e-21	Down
SMIM12	2.00480573195921	4.2482115299013	184.187707742842	6.30218775904353e-24	2.26162552374962e-21	Up
CIAPIN1	1.73984433058384	5.00405764069871	184.132990628251	6.35506655945242e-24	2.26162552374962e-21	Not Sig
ABCA2	-3.42739108588825	6.81134399996401	183.685470652205	6.85646785136175e-24	2.39126172784092e-21	Down
PSMD11	1.60497607900723	5.89004028146893	183.104233880645	7.57188244500045e-24	2.58898992305721e-21	Not Sig
IFRD2	1.96357616722823	5.47185610082604	182.764991636008	8.02744310858177e-24	2.69197217168171e-21	Not Sig
SBDSP1	2.01330762961769	2.6202027046774	181.899653874943	9.41422643887284e-24	3.0974581253031e-21	Up
SLC27A4	2.91549823625838	4.22926633763527	181.388518824323	1.01996803399311e-23	3.29374121792072e-21	Up
TMEM94	-1.51814302471296	6.59665167083784	181.242038294356	1.04264128324106e-23	3.30574158130139e-21	Not Sig
CD300A	-6.29313088771074	1.02809520529672	176.370762488475	1.15482870230016e-23	3.59605409119823e-21	Down
PRR36	-2.97769878567079	5.63217087864578	180.341234198765	1.21853514111124e-23	3.72786241942065e-21	Down
GCH1	2.23051499060512	2.77499210355027	179.004064062891	1.55654479566234e-23	4.67983243909653e-21	Up
IGFL1	6.43384835059673	-0.966974429166053	151.502783332255	1.62391348873111e-23	4.74538270772866e-21	Up
TUBA1C	2.41585418861959	8.37000862196519	178.652566262492	1.63277303855786e-23	4.74538270772866e-21	Up
MAP7D1	2.13567355728101	6.09585557375959	178.439175242331	1.6946805710541e-23	4.79000562545542e-21	Up
CA2	4.39620632123163	1.13070393611243	177.497575856097	1.70306427788873e-23	4.79000562545542e-21	Up
MFN2	1.41140039500728	5.68386544134447	178.236689872875	1.75567103238705e-23	4.8595859464707e-21	Not Sig
NIP7	1.80276299587612	4.42399977538021	177.959846043405	1.84466981558061e-23	5.02614878813979e-21	Not Sig
GVQW3	-2.83943676094683	3.53356864845687	176.808355621386	2.26494955885306e-23	6.07633698573534e-21	Down
WDR1	1.74228639647668	8.00401498130661	176.520661068964	2.36974351131051e-23	6.26114959852011e-21	Not Sig
UMPS	1.91996213573104	4.98104801611168	174.993272632112	3.10294048099377e-23	8.02717974474202e-21	Not Sig
NECAP1	1.27790865980435	4.37170573451533	174.944384355789	3.13022263242607e-23	8.02717974474202e-21	Not Sig
PHF21A	-1.5626210510939	5.29688666548709	174.843814598936	3.18385129423429e-23	8.04637664766051e-21	Not Sig
RP11-116O18.4	-5.34810664203814	0.150454229469477	147.594192607879	3.26964986732011e-23	8.14516491233257e-21	Down
GAMT	-2.76943841391425	3.63948842969169	174.204208116209	3.57906998765492e-23	8.79039752742628e-21	Down
RNASEH1	1.48783015604453	4.52831915936687	173.995020795968	3.70247421323176e-23	8.96718685143548e-21	Not Sig
PDE12	2.24366778766226	4.12054441552419	173.907812546088	3.76547724153968e-23	8.99484823807793e-21	Up
TP53RK	1.65146570815739	3.99676593345195	173.241001860561	4.23530998886372e-23	9.98045075483859e-21	Not Sig
TMX2	1.87410371232999	5.62407208778453	172.03511824006	5.24059139752971e-23	1.21847243720164e-20	Not Sig
PITPNB	1.00478407964053	6.07721464823866	171.74558031303	5.51779228964672e-23	1.26604292035342e-20	Not Sig
EIF2S1	1.87999180578279	5.58841636945081	171.587574437158	5.67743938247402e-23	1.28575568768288e-20	Not Sig
CCNE1	2.71723423909064	3.61236850352533	171.225483278902	6.10109115440816e-23	1.36398496859704e-20	Up
LLPH	1.31985625344746	4.76657927352026	170.879097366014	6.44757112139345e-23	1.4231993065172e-20	Not Sig
B3GAT1	-3.91612847250151	1.83183561051363	166.243468147124	8.16018070688313e-23	1.77871538958285e-20	Down
PRDM16	-7.11158671820468	2.86918477283368	152.525034087526	9.45401271248084e-23	2.02003667956721e-20	Down
GAL	5.02005513109311	0.90324258389186	156.526062303978	9.49896821450345e-23	2.02003667956721e-20	Up
RRS1	2.75118466825245	4.75518358656742	168.602411451373	9.72139342282614e-23	2.04242962056918e-20	Up
EIF4G1	1.85752850684165	8.65540223818884	168.313228987283	1.02261928153222e-22	2.12290893230462e-20	Not Sig
USP14	1.67977309876001	5.75737753545725	168.229692226132	1.03840267784126e-22	2.13031363484657e-20	Not Sig
NXPH4	-5.0666913709292	4.70154588024914	168.125751465408	1.08500025201597e-22	2.20002725519238e-20	Down
EHD1	1.74735662078716	6.52142540295589	167.53989254937	1.17648277335766e-22	2.35810420710469e-20	Not Sig
TRMT6	2.27851345175677	3.83806853822102	166.902039218053	1.32479274039656e-22	2.62519725079946e-20	Up
PGAM5	2.35153030960254	5.25627516334069	166.12087569361	1.52414129569292e-22	2.94968347353388e-20	Up
PFKL	-1.48788085916124	8.16847582617933	166.07398705935	1.53617021932121e-22	2.94968347353388e-20	Not Sig
UBIAD1	1.97843241143101	3.72156032557055	166.078206389566	1.53928888686537e-22	2.94968347353388e-20	Not Sig
FBXO45	1.6701381545548	3.59762500018818	165.963825303625	1.5720554368949e-22	2.97972855527971e-20	Not Sig
PTGR2	-1.29560390982589	4.26122586246642	165.372128591607	1.74828443275908e-22	3.27812730520999e-20	Not Sig
RPL7L1	1.30731989054688	6.70808169572409	165.23441025568	1.7910153397665e-22	3.32252398881364e-20	Not Sig
PPP2R1B	1.62249252201974	5.17145204373917	164.027513734458	2.23613827678169e-22	4.07574608230947e-20	Not Sig
STRAP	1.55378061582386	6.57010909225797	164.00652989975	2.24378726861859e-22	4.07574608230947e-20	Not Sig
MARS2	3.20730063519083	2.78572110495833	163.706964795019	2.48219864744157e-22	4.46232783650373e-20	Up
FEM1A	1.67257152965828	4.87920430991834	163.14191627439	2.63322349342178e-22	4.68552564064173e-20	Not Sig
CYCS	2.81447658303722	6.11130042299003	163.082720990035	2.66103108591013e-22	4.68717778546473e-20	Up
UBE3C	1.29232000503189	6.16111703693874	162.980413447307	2.71106189010154e-22	4.72754972395907e-20	Not Sig
MAL2	2.12753394593559	7.80167109184653	162.854182728483	2.77496135911293e-22	4.79106694853577e-20	Up
LINC02482	-2.89727935174524	1.58987362470868	163.027238818987	2.93340757823765e-22	5.01497660287335e-20	Down
CDV3	1.58589425564701	6.74902089612715	162.275006478917	3.08890041833181e-22	5.2295383975602e-20	Not Sig
CDC25A	3.3496855517089	3.42415634714125	162.312965760449	3.1546094383464e-22	5.25377954568345e-20	Up
CCDC86	2.24203753552969	4.79827649489751	162.151714972799	3.16347546907192e-22	5.25377954568345e-20	Up
RP11-118K6.5	-6.51750220983989	2.24653218479899	147.431714121961	3.27871083648502e-22	5.39378863836093e-20	Down
PAK1IP1	2.12484471917076	3.99303458496961	161.664991191598	3.46669671512346e-22	5.59992708820299e-20	Up
USP12	1.30625723882827	4.05137914750386	161.657587173042	3.46824249068656e-22	5.59992708820299e-20	Not Sig
SLC2A1-AS1	-3.22799867413779	2.6739328734184	161.849258256803	3.63470886862705e-22	5.81486727074481e-20	Down
TMEM199	1.60696880854728	4.1256255444182	160.882905438745	4.00581095003302e-22	6.3503028496978e-20	Not Sig
HSPA4	1.23627793727029	6.94104452958274	160.479334270532	4.3128665246796e-22	6.77547445561828e-20	Not Sig
ATP1B3	2.2025714589981	5.98659018614309	160.37695771983	4.39637210239667e-22	6.84499435014224e-20	Up
ANXA3	2.28944466804972	6.86181872596329	160.253515199484	4.49854465094426e-22	6.94209040912974e-20	Up
ECHDC1	0.9708087420051	5.18435865268101	159.672921992005	5.01544980490589e-22	7.67187839455692e-20	Not Sig
STEAP1	2.34822419411164	4.16877563269752	159.28913637068	5.40052396976157e-22	8.18907278127846e-20	Up
CTPS1	2.47933884855473	5.20427954358073	159.05535597475	5.6339947130793e-22	8.46944825919628e-20	Up
RNF34	1.43310965506077	4.19294071905761	158.624636024926	6.11167698605831e-22	9.1090105369987e-20	Not Sig
LYRM9	-2.02802624148777	3.59937628560686	158.32623452283	6.47155148661755e-22	9.56363684946075e-20	Down
ITGBL1	4.85831839203112	0.502497028878848	136.582363210708	6.63948434101759e-22	9.72935528896343e-20	Up
RAB35	1.71431965639919	5.20808300083496	157.990570616046	6.88017804303435e-22	9.99804539286941e-20	Not Sig
CCNYL1	1.85454528215677	3.83846961063085	157.890450415883	7.02502739431842e-22	1.0124167578688e-19	Not Sig
AFDN-DT	-3.36375260198217	2.76264934979028	157.831455525729	7.18503427714495e-22	1.02698875184306e-19	Down
HNRNPAB	2.3167391394546	7.32621772503685	157.585851021697	7.42239645654741e-22	1.05229064560385e-19	Up
ANKRD40	1.49402962227001	4.53520038603177	157.291498572986	7.85404212263538e-22	1.10450634302029e-19	Not Sig
NALCN	4.70009803996269	-0.883145814622695	128.123971112123	1.16807241562305e-21	1.62950774269077e-19	Up
TMEM104	2.20491805335719	3.5213554261094	155.070252366843	1.20044891903003e-21	1.66138319444806e-19	Up
PNO1	2.67703329143092	3.93136245747041	154.813750462071	1.25995202766431e-21	1.73000342192207e-19	Up
RRP36	1.96302284842852	4.95269367122713	154.689177409961	1.28719621298758e-21	1.75360371578729e-19	Not Sig
MAPRE1	1.57796070788256	6.20297280989737	154.594037219236	1.30988351163293e-21	1.77067819192674e-19	Not Sig
STARD7	1.74177244491543	6.44705140146422	154.370041501309	1.36719180639144e-21	1.83393005537338e-19	Not Sig
STXBP5	2.21205883762722	2.97988753025065	154.346973464923	1.38440455467627e-21	1.8393808869808e-19	Up
DUSP3	1.1228385092331	5.85068455730888	154.274652542658	1.39235162909431e-21	1.8393808869808e-19	Not Sig
TSNARE1	-2.84673892343131	4.1225371294862	154.062101001932	1.45324632312526e-21	1.89995249307327e-19	Down
CCT6A	1.49048601149944	7.58889878196551	154.026519503272	1.45999331386523e-21	1.89995249307327e-19	Not Sig
PPP1R8	1.14030099736603	5.35806739892549	153.133861626274	1.73292131402585e-21	2.23842087955427e-19	Not Sig
PANX1	1.95764288572129	3.50658906215606	152.646374292204	1.90954868484292e-21	2.44843455634491e-19	Not Sig
DDX19A	1.38475049723039	5.10187852787508	152.553465418673	1.93805837207681e-21	2.4668512330128e-19	Not Sig
CASC19	5.38530170385246	2.07063545139383	153.641344486191	1.95390227847226e-21	2.46899622695647e-19	Up
KLC4	-1.70563624316369	4.53924356126416	151.290507820543	2.47390594837033e-21	3.10359510271093e-19	Not Sig
TM2D2	1.5843295833286	4.66984425308823	151.184197626212	2.52563188301614e-21	3.14585491257397e-19	Not Sig
YWHAZ	1.30299589125778	9.05173368065939	151.081154546011	2.57459384814464e-21	3.18409698751392e-19	Not Sig
TMEM74B	-6.19052208764839	1.8537600006011	132.82773757432	2.61340597620977e-21	3.20933615585534e-19	Down
CUL4A	0.916090348449562	5.97008651606509	150.852354179746	2.69142347575654e-21	3.28203094896801e-19	Not Sig
PAX2	-3.84659366113351	6.20252950758017	150.105970367231	3.12114778253794e-21	3.77962326610393e-19	Down
COL23A1	-6.75627564247872	3.80020893477097	137.216441638388	3.40549390200199e-21	4.09551742504212e-19	Down
PSME4	1.66887591518569	6.1150358808331	149.523787756374	3.48492948792875e-21	4.16234249386997e-19	Not Sig
MXI1	-2.79752081913602	5.14720019455381	149.402763399003	3.57124497808074e-21	4.23641972297768e-19	Down
ZNF562	1.10636943476375	4.26727183856103	149.199949047265	3.71594405453938e-21	4.37828597453093e-19	Not Sig
GCN1	1.17310143909272	6.54012720810125	149.041652465771	3.8287881196272e-21	4.48096692819189e-19	Not Sig
RP11-172H24.4	2.80493872048169	2.30840507131096	149.160468069111	3.87611711319542e-21	4.48653254425597e-19	Up
RRP15	2.47420449936649	3.69213497590798	148.98823917784	3.88500065479213e-21	4.48653254425597e-19	Up
MMEL1	-4.43001323856565	4.94817946277929	148.835655328499	4.0033082712106e-21	4.59274273903753e-19	Down
ANKRD52	1.74411676519273	6.01912879677777	148.771074508318	4.03703135200223e-21	4.60116030824934e-19	Not Sig
TMEM33	1.69253801080842	5.3499083956564	148.735896192008	4.06588812518695e-21	4.60395825500065e-19	Not Sig
DIAPH1	1.22193371552025	7.03090704057953	148.278135089776	4.44580358985557e-21	5.00167245160655e-19	Not Sig
EEF1AKNMT	1.58553320453104	5.25401825445568	148.184143727171	4.53011301619294e-21	5.06385325489567e-19	Not Sig
LHPP	-1.45490203199121	4.76580756989844	148.044199821279	4.65688758598451e-21	5.17240800792343e-19	Not Sig
SOWAHB	2.41643829297729	3.3523736925882	147.792084413539	4.91910386622209e-21	5.42907172273296e-19	Up
POLR3E	1.09808397136209	5.19919663590796	147.352961924076	5.33274612574039e-21	5.84858031073339e-19	Not Sig
GPATCH4	3.30468160391811	4.43618582498868	147.161733838797	5.55130542541564e-21	6.05022900052487e-19	Up
RAET1L	4.93827253073525	-0.0719190629964578	130.174037799335	5.70471388839968e-21	6.17880750223066e-19	Up
DPH2	2.11705546768278	4.36728830056418	146.893319237533	5.84491963965437e-21	6.29158695532673e-19	Up
FAM98A	1.83086080455368	4.93414449390569	146.609671855471	6.17663792319687e-21	6.60786577329491e-19	Not Sig
LRRC75B	-3.83427272331212	4.25513320812296	146.463498048068	6.37321974383413e-21	6.77659792030363e-19	Down
PTPRR	-4.47849200106578	3.19941407097929	140.381999270556	6.44565667288384e-21	6.81208248859081e-19	Down
CERS4	-1.85803545859589	5.39131449047277	145.975683177681	6.99807388236326e-21	7.35135014220786e-19	Not Sig
PFKFB4	-4.21966513968912	6.31551659718893	145.876859148407	7.14025479500225e-21	7.45579419851792e-19	Down
DTNB	-1.19838388826117	4.13998877976024	145.694489088751	7.40528827216276e-21	7.68651291011751e-19	Not Sig
DHX9	1.73823396837093	7.12528285679169	145.657282104356	7.45226981085684e-21	7.68950774921429e-19	Not Sig
CIRBP	-1.6000317817318	8.28051339652611	145.292088386834	8.01201625125304e-21	8.2184434934912e-19	Not Sig
ING4	-1.6921500273468	4.50122877207223	145.171790319569	8.21125771157613e-21	8.37356210376986e-19	Not Sig
TNFRSF11B	4.96993552588863	0.866939291763825	133.010023597384	8.32181717712165e-21	8.43696790317717e-19	Up
PTPRS	-2.05459343784415	5.85772666872506	145.021494722119	8.4555053600015e-21	8.52295389986741e-19	Down
TOR1A	1.46667695546414	4.70007917442873	144.939908671286	8.59863237856075e-21	8.61741100099668e-19	Not Sig
SPAG4	-4.07347752668784	5.50257151948652	144.889144387236	8.7066486871012e-21	8.67580227460975e-19	Down
TCF7L1	-2.05742445944401	5.45341232360793	144.819678932036	8.80206014647529e-21	8.72104118376341e-19	Down
URB2	2.97718763948702	3.01925950202613	144.418435451779	9.72333542821448e-21	9.57940809023752e-19	Up
UBE2J1	1.34640388642951	5.77114683177327	143.599912665023	1.12239485341992e-20	1.09956862100767e-18	Not Sig
SMIM13	1.87975975938673	3.42935942917175	143.153627883838	1.2313080550576e-20	1.1995279253684e-18	Not Sig
TIMM17A	1.94645070015153	5.12221180607117	142.511123823839	1.39661032808546e-20	1.35300505006412e-18	Not Sig
DDX1	1.28423244407691	6.2563234707408	142.465422435226	1.40888372331635e-20	1.35735438492765e-18	Not Sig
SMIM10L2A	-2.369489744046	3.67320451062972	142.387312585093	1.43498044986985e-20	1.37490049916651e-18	Down
TJP1	1.71813459999733	6.04089741880168	141.841582601926	1.5972969238652e-20	1.5220581288722e-18	Not Sig
ATMIN	1.55232447227664	5.15450521678344	141.655948396916	1.65883809733067e-20	1.57210971419849e-18	Not Sig
TRIM35	1.85639018505253	3.36087082699407	141.634041848316	1.67244289702854e-20	1.57643563450723e-18	Not Sig
RIC8A	0.994604848216083	6.3171994118145	140.848154270106	1.95187452950763e-20	1.82993484115882e-18	Not Sig
SRRD	1.43236192747564	3.8223040942074	140.665962443057	2.02855103252082e-20	1.89165095749188e-18	Not Sig
TAF13	2.28147263460766	3.87711744567735	140.568248952052	2.07013102883162e-20	1.92015664259393e-18	Up
CACNB3	-1.76206610907692	4.90161808292934	140.425984369323	2.12703363778442e-20	1.96249801987749e-18	Not Sig
MYD88	1.86626919374397	5.20166427887564	140.316600331258	2.17468476394908e-20	1.99289060757281e-18	Not Sig
DHX29	1.90236739034545	4.63375649142856	140.276213956391	2.19346720304548e-20	1.99289060757281e-18	Not Sig
FTSJ1	1.08583238409912	5.27515521900838	140.270794552652	2.19425964361727e-20	1.99289060757281e-18	Not Sig
ELAC2	1.1424250131451	6.01263974071644	139.932838567934	2.3497395055149e-20	2.12304442990512e-18	Not Sig
KIF1C	1.59484532559639	7.43054756863189	139.86280374671	2.38334880209797e-20	2.14231115520538e-18	Not Sig
EIF3J	1.74714244013801	5.65188505597141	139.806051571238	2.41138074641788e-20	2.15639269005307e-18	Not Sig
DCLRE1B	1.81936869778376	3.5119362346564	139.674306230212	2.48375671999512e-20	2.20978314710586e-18	Not Sig
ADI1	1.44961027225983	5.8538641488887	139.571839740263	2.52884927057107e-20	2.23848089239687e-18	Not Sig
ATP13A2	1.7787135438401	5.65227278378088	139.534144515628	2.54831140547582e-20	2.24431587316603e-18	Not Sig
RP11-5A19.5	-3.08735567804173	3.85083470115061	139.530158091855	2.5614117398516e-20	2.24451748339358e-18	Down
SEPTIN11	1.93441388372295	5.8085234880973	139.376422682395	2.6314566139845e-20	2.29436702173309e-18	Not Sig
KISS1R	-6.06655422597839	2.85373771785999	133.492919905192	2.73144058764287e-20	2.36969457548838e-18	Down
SYNCRIP	1.33904593974283	7.29462608949192	138.997672645419	2.84217969068748e-20	2.45356086367367e-18	Not Sig
LINC01829	-2.83195629084696	2.3628233060387	138.997397321498	2.90734219883156e-20	2.48649717900224e-18	Down
GLRX3	1.32440543618487	5.61625389609691	138.878238477345	2.9124574273722e-20	2.48649717900224e-18	Not Sig
PLEKHH3	-2.35855351366937	5.4239085706658	138.861184200491	2.9231099994005e-20	2.48649717900224e-18	Down
KTI12	1.58901583262418	3.02281002748361	138.815920245075	2.96271682779192e-20	2.50795417684639e-18	Not Sig
COMMD2	1.36964683953156	4.38940874234322	138.580579075695	3.09732034730655e-20	2.60923054185177e-18	Not Sig
FBXL18	2.06192842916884	4.2417436024423	138.314958784917	3.27303021682243e-20	2.74399523658411e-18	Up
MTA3	-1.21920902617086	5.50467791860894	138.168957806832	3.36653536642711e-20	2.80888247462948e-18	Not Sig
PGF	-4.22268226548941	1.61649658665854	133.935296221624	3.46060877437685e-20	2.86861491316563e-18	Down
DCUN1D5	1.86842454963592	4.76953214865384	138.022837042134	3.47102733500372e-20	2.86861491316563e-18	Not Sig
HIF3A	-5.629344223206	4.29286798178743	138.225412014879	3.4963307166842e-20	2.87589693573297e-18	Down
TSR1	1.45071083635419	5.59290571218614	137.931488637148	3.53465044960545e-20	2.89376687982252e-18	Not Sig
PPFIA4	-7.40926529858114	4.6637850605691	137.268823558264	3.85188615683185e-20	3.13874723377728e-18	Down
LINC02298	-3.0182622979383	1.75280135223734	137.712300877306	3.87482482379884e-20	3.14275326871647e-18	Down
MIR210HG	-5.03224000537258	5.71300748736719	137.263488167864	4.06193826599289e-20	3.27926293899926e-18	Down
RALGDS	-1.60282656988322	6.89036961605692	137.11999846273	4.17444624639392e-20	3.35456191910678e-18	Not Sig
LETM1	2.29408286519669	4.96964935057382	136.989175462143	4.29169412987567e-20	3.43296157049413e-18	Up
DHRS3	-3.44564458554211	7.12182175024065	136.901268217355	4.36682986460727e-20	3.47711320452153e-18	Down
KDM3A	-2.07116375311784	6.36374136761223	136.699643318399	4.55165308802117e-20	3.60780575222333e-18	Down
YWHAB	1.62545705537366	7.40360174838073	136.569422442151	4.67530812042166e-20	3.68905081465669e-18	Not Sig
POLR1F	2.018464173837	4.08292417779847	135.703755476643	5.59903348450122e-20	4.39801558120416e-18	Up
EMC8	1.46302515067575	4.70720930921468	135.535273921865	5.79204990531568e-20	4.52922718604909e-18	Not Sig
RUSC1	1.44262008891825	5.26122283353224	134.954465866344	6.53088863233677e-20	5.08418017726289e-18	Not Sig
MPV17L2	1.97929173821262	3.28764981343888	134.942433809252	6.57676350013598e-20	5.09713786290539e-18	Not Sig
TRIOBP	-1.37882830884514	6.77516801935922	134.894760237239	6.61041833361728e-20	5.10055198679726e-18	Not Sig
ABHD5	1.48850774262545	3.86372660284299	134.674931955147	6.93047803156775e-20	5.31582382756956e-18	Not Sig
HTATSF1	1.30307797427743	5.51148249358431	134.645279983177	6.96297061543723e-20	5.31582382756956e-18	Not Sig
PLA2G6	-2.82067647461558	4.91556308379136	134.635257459185	6.98086739599397e-20	5.31582382756956e-18	Down
LARP4	1.90252802054314	4.52940569333709	134.594197813412	7.042867650397e-20	5.33971852554882e-18	Not Sig
CEMIP2	1.39246847894417	5.71084287823746	134.511513751187	7.15890367462759e-20	5.40419750121887e-18	Not Sig
RP4-800G7.2	-3.57107714326834	3.46853703178248	134.522132487695	7.19976192322832e-20	5.41161415591618e-18	Down
STK10	2.05156565737297	2.89024136280259	134.089161716944	7.86042154510902e-20	5.8807684116622e-18	Up
DKC1	1.58297697670627	5.70666139448236	134.028457542498	7.91648861142667e-20	5.8807684116622e-18	Not Sig
FASTKD5	1.69877467874875	4.39842186817042	134.012243879971	7.95034415010351e-20	5.8807684116622e-18	Not Sig
COPG2IT1	-5.27510516603675	2.33078040584252	134.249320321992	7.9588332673029e-20	5.8807684116622e-18	Down
LRRC32	-5.75264884483315	5.36899200343549	133.832541469592	8.33083018612443e-20	6.12966315551214e-18	Down
SENP3	1.71480574085413	5.47090285657205	133.164986213941	9.48099625374266e-20	6.94662238120859e-18	Not Sig
NOP14	1.29735708598522	5.6986975873643	132.98965270344	9.83436921449125e-20	7.17538620762755e-18	Not Sig
ASCC3	1.79502896540743	5.11515429922471	132.629406718255	1.06092202766801e-19	7.70848263269782e-18	Not Sig
EIF4G2	1.6099125681619	8.98458789464009	132.372684624451	1.11910061913439e-19	8.09745916865791e-18	Not Sig
RSRP1	-2.32508469776237	6.66603547258264	132.241370961038	1.15039957776567e-19	8.2895321640817e-18	Down
CLDN23	2.64413062286005	2.12621042493546	132.264785068434	1.17533494896052e-19	8.43435837035948e-18	Up
SEMA4D	-1.43184742803995	5.11790540744422	131.84440318252	1.25076611771949e-19	8.93887686917725e-18	Not Sig
SNRNP40	1.71558301204713	4.60916036337534	131.676489469436	1.296545873158e-19	9.22823140250173e-18	Not Sig
DDIAS	2.71643487895043	3.01716166658859	131.690359687618	1.30380436986351e-19	9.24217097629266e-18	Up
SELENOI	2.0338195439023	5.36510357336954	131.278527031319	1.40940934255066e-19	9.95031583619367e-18	Up
RCOR2	-3.45953812321076	2.25079711492201	131.288152575628	1.44208908641694e-19	1.01187930646615e-17	Down
TGM5	-7.65546027687526	3.57143346361663	125.528997903601	1.44487869772951e-19	1.01187930646615e-17	Down
