genes	logFC	logCPM	F	PValue	FDR	sig
HNF4A	1.23030301321155	-0.291041564240171	9.90478645109883	0.00215213261678773	0.0390925922620254	Not Sig
DUOX1	1.66612493563239	4.13014876688612	9.94718422203619	0.00215976377538972	0.0391511523332149	Not Sig
CR1L	1.73236689981438	0.878761699861466	9.94289583435908	0.00215984680264668	0.0391511523332149	Not Sig
RUBCNL	-1.20412419107233	1.84013873966837	9.94514634763158	0.00216446564269264	0.0391632848557973	Not Sig
PID1	0.899649043195274	-0.488169161497782	9.84875051534503	0.00216830164594784	0.0391632848557973	Not Sig
MSLN	0.942447249209015	6.84662371779749	9.93840591782526	0.00216883810367497	0.0391632848557973	Not Sig
TSHZ2	0.613973733643759	3.67039862321765	9.93785589287532	0.00216949955102077	0.0391632848557973	Not Sig
TRIL	-1.08414471218982	1.78649414307547	9.92742961069572	0.00218318564585674	0.0393695876860908	Not Sig
UFC1	0.490368849487321	6.6733024235271	9.92168697541955	0.00218671543356431	0.0393792137225593	Not Sig
SAT1	0.711645199602588	10.5003452827484	9.92027152834143	0.00218823592712237	0.0393792137225593	Not Sig
USP22	-0.308963186986349	7.50163327563393	9.9111063332193	0.00219810936543413	0.0395161145509695	Not Sig
C6orf118	1.95911822687841	4.9044580627332	9.9043701255917	0.00220547289517082	0.0396076584407711	Not Sig
ZNF618	-0.510815832453127	5.11970041138819	9.89586738715174	0.00221464120411793	0.0397313923018605	Not Sig
UBE4B	-0.336248355040835	6.02872313934012	9.8903089189604	0.00222068567898055	0.0397988868140419	Not Sig
RSPH4A	2.08829341638484	5.65410687805023	9.88524404739407	0.00222624227720892	0.0398575080389827	Up
CNN1	1.98999263344646	1.20983214977453	9.84287888981536	0.00223421363977117	0.0399591973849535	Not Sig
EFCAB12	1.39616768023869	5.08880156056963	9.87035259630767	0.00224260360995712	0.040031567358923	Not Sig
C4orf47	1.44564692567029	4.40504483802147	9.87027913500652	0.002242851319513	0.040031567358923	Not Sig
LINC02605	1.1778026109445	-0.787235085589172	9.84750455178673	0.00225704769489981	0.0402437604331931	Not Sig
DUBR	0.884025814423862	2.9775670979198	9.8442422291028	0.00227172553864116	0.0404640959579413	Not Sig
