genes	logFC	logCPM	F	PValue	FDR	sig
LINC00997	1.44137024781905	1.4711153127991	32.9719574998149	1.13108325033402e-07	1.31441207162262e-06	Not Sig
GATM	-1.48236990027556	1.26541135631177	32.9897675960214	1.13139839402772e-07	1.31441207162262e-06	Not Sig
RP11-613M10.6	-2.15908359653486	-0.505864797263688	32.7263271518848	1.14511323345416e-07	1.3293700744309e-06	Down
DENND10	0.626267467713429	4.55022107008852	32.9292655254861	1.14579838391423e-07	1.3293700744309e-06	Not Sig
ASIC3	1.90352287854149	1.23893176785188	32.9622283205639	1.14659007499308e-07	1.32940410423732e-06	Not Sig
RPL4P3	-2.56906810373359	-0.106988650017485	31.6182797355743	1.14821666386626e-07	1.33040546076411e-06	Down
ZNF195	-0.985845485354669	4.83550417343536	32.9185340483337	1.15046370144441e-07	1.3321239060948e-06	Not Sig
ZNF655	-0.539967238374543	5.25291154061627	32.899164954965	1.15895486752529e-07	1.34106536031227e-06	Not Sig
NEO1	-0.698157317939607	5.67255098550237	32.8794703192284	1.16768940856195e-07	1.35027638637289e-06	Not Sig
RP11-465B22.3	1.85045771266567	3.24002113521898	32.8666266515479	1.17399842214731e-07	1.35667226543438e-06	Not Sig
MB21D2	0.925257787207362	3.3259071534217	32.8644549745501	1.17498650625303e-07	1.35691488053247e-06	Not Sig
MUC6	2.66358730221694	1.75478046637685	32.3234356814907	1.17735791518375e-07	1.35875362839009e-06	Up
RASGEF1A	1.79654376592915	0.658031689693657	31.5476416143269	1.1839271006924e-07	1.36543126864246e-06	Not Sig
FREM2	-1.54813516669341	4.04564404449414	32.8371622157335	1.18703705935959e-07	1.36773321639878e-06	Not Sig
SCUBE1-AS2	3.73864003917584	-0.0700768074245415	31.9989608132111	1.1874917362242e-07	1.36773321639878e-06	Up
C18orf25	0.590506019918093	4.88907612364754	32.8178288420287	1.19552284286039e-07	1.37607441147191e-06	Not Sig
SVIL	-0.977031016889933	6.43990374601405	32.8044709888316	1.20158979290513e-07	1.38214530400261e-06	Not Sig
SLC22A4	2.17315734111014	1.97013712597094	32.7887195294262	1.20985499335324e-07	1.39073509387566e-06	Up
ZNF658B	-1.29606966025434	1.31582881711121	32.7745079949675	1.22215006921929e-07	1.40394287925204e-06	Not Sig
TOM1	0.823738804387788	5.60228946427274	32.7433907034294	1.22995167966149e-07	1.41179285735439e-06	Not Sig
FTSJ1	0.519452041860183	5.27515521900838	32.7420380440625	1.23060278883971e-07	1.41179285735439e-06	Not Sig
ZBED5	-0.924706549765904	4.4767129956022	32.7186279054721	1.24173723129055e-07	1.42342690722242e-06	Not Sig
ETV1	-1.25639382221731	2.30974045468252	32.7200000872777	1.24237627755047e-07	1.42342690722242e-06	Not Sig
ELL3	1.77448561348382	3.08086130780159	32.700267707385	1.25124343177693e-07	1.43257644000032e-06	Not Sig
STAT5B	0.466691163555458	5.05793903371708	32.6969076935506	1.25200510067696e-07	1.43257644000032e-06	Not Sig
RP11-158H5.7	-1.1387017211834	1.04043119550156	32.6942415318696	1.26163866805104e-07	1.44265279301469e-06	Not Sig
ENKD1	1.10107519072557	5.8564536128895	32.6562978772366	1.27157935276428e-07	1.45306689079315e-06	Not Sig
ZBTB12	-0.923760892039486	2.68813195608294	32.6307597249206	1.28484517878977e-07	1.46726458596831e-06	Not Sig
PAFAH1B3	-0.875160952301454	5.54217001066044	32.6239452239694	1.28739770980627e-07	1.46921736018336e-06	Not Sig
CFDP1	0.769876894447437	5.98261556321356	32.6129573690595	1.29281333963731e-07	1.47443289840388e-06	Not Sig
NRP1	-1.13460682794313	6.10277037268781	32.5966751493642	1.30089911063352e-07	1.48268488177956e-06	Not Sig
PLEKHA8	0.772221327033124	4.2997260518724	32.5860465855671	1.30632166506735e-07	1.48789269728573e-06	Not Sig
IQCH	2.15792610840284	3.10279533808066	32.5776481561474	1.31190089202822e-07	1.4932720466833e-06	Up
GPR162	2.80368966012664	2.2295586111369	32.5695269547157	1.32411909579925e-07	1.50619626826793e-06	Up
CH507-154B10.2	-1.78089125217048	0.891577777398099	32.5524138133949	1.33717795597965e-07	1.51918837313034e-06	Not Sig
MUSTN1	3.57285924179134	1.9825052673251	31.9653878089003	1.33728303289086e-07	1.51918837313034e-06	Up
GAL	5.07955462126984	0.90324258389186	31.8693664298346	1.34205631037787e-07	1.52361835549279e-06	Up
DSCC1	-1.77800684900773	3.00261888620751	32.5114120776471	1.3464655747376e-07	1.52762958310177e-06	Not Sig
SLC2A8	-0.840018286210835	3.83685406340008	32.4933637979445	1.35363595049331e-07	1.53476617065685e-06	Not Sig
PGF	2.25388080050423	1.61649658665854	32.1851408952267	1.35765391249124e-07	1.53808933987082e-06	Up
RAB4B	0.952948523905347	4.65288472268386	32.4839238815339	1.35833099174278e-07	1.53808933987082e-06	Not Sig
GJA5	-2.26646922047536	0.289959559177138	31.4043748894889	1.36165661633532e-07	1.5408545149679e-06	Down
CHST1	1.9885165755754	1.61546840409798	32.4606860194728	1.36823323964231e-07	1.54729255725568e-06	Not Sig
SGSH	-0.755688251245042	5.40204885152861	32.4434643344122	1.3794766557675e-07	1.55803884535153e-06	Not Sig
SERTAD4-AS1	1.45787843890505	1.02080508998757	32.4626765488131	1.3795228680025e-07	1.55803884535153e-06	Not Sig
C19orf38	2.10429345632198	-0.785446661813099	31.9279948641235	1.38279116586269e-07	1.56071924597499e-06	Up
ZNF691	-0.920596857175557	3.03098418856352	32.4193095533488	1.39284580483999e-07	1.57038780990331e-06	Not Sig
DPH2	-0.96867258203309	4.36728830056418	32.4180930187117	1.39315858580136e-07	1.57038780990331e-06	Not Sig
ARFGAP2	-0.436182137496094	5.86733845842811	32.4079588472857	1.39833920743304e-07	1.57520924413549e-06	Not Sig
MAL	-3.27059041325619	2.63777863272868	32.4152125478986	1.40490883015586e-07	1.58158813300568e-06	Down
CD200	3.43817744520333	4.67529703725502	32.3857520964913	1.41160324247148e-07	1.58452703894549e-06	Up
REC8	-0.871628719876803	8.01084002555623	32.3820365193542	1.4122919324567e-07	1.58452703894549e-06	Not Sig
IGF1	3.98840752174472	-0.0188142308862004	31.2954463960398	1.41238739413262e-07	1.58452703894549e-06	Up
KYAT1	1.43893338590086	2.34365948317395	32.3844340289547	1.41243188212379e-07	1.58452703894549e-06	Not Sig
KANK4	-2.7470248319956	-1.36838475612209	30.8513695592517	1.41246215455413e-07	1.58452703894549e-06	Down
ZNF776	-0.739045753777119	3.74556606147599	32.3813545596212	1.41297141046005e-07	1.58452703894549e-06	Not Sig
MORN3	2.2861136311525	4.10548381766234	32.3787844249641	1.4146038524601e-07	1.58533817347039e-06	Up
DYNC1LI1	0.685536640300632	5.08946478462758	32.3748350743272	1.416244051646e-07	1.58557880558325e-06	Not Sig
ROR1	-2.02020619947702	0.963589626776598	32.2986441760745	1.41663710236191e-07	1.58557880558325e-06	Down
ANTXR1	-1.35823149067511	4.71577915964791	32.3448074312015	1.43273289227025e-07	1.60256550195053e-06	Not Sig
RP11-74E22.8	1.70243548323052	-0.300136890533427	31.9319616086231	1.4351126509932e-07	1.60419835948842e-06	Not Sig
ZNF696	-0.915002879060627	2.87937825260152	32.3120763031047	1.45149498739563e-07	1.62147146638084e-06	Not Sig
FIGNL2	-2.09998709406153	-0.631757967077394	31.167529573812	1.47194070990334e-07	1.64325877716353e-06	Down
VAMP5	1.3438963915184	2.18487783191349	32.2531035342684	1.48932436846927e-07	1.66160194097039e-06	Not Sig
GTPBP1	0.866022919972046	5.8076123803479	32.2302320574956	1.49694126418611e-07	1.66903208215329e-06	Not Sig
LPP-AS2	-1.52367557530846	0.744731184006121	32.2583283549288	1.5057450243385e-07	1.67777519069743e-06	Not Sig
PAXBP1-AS1	-1.7908955080984	-0.316444969197105	32.285255888459	1.51002281774297e-07	1.6814672985825e-06	Not Sig
ZNF429	-0.764578255971181	2.84633023146934	32.1970236788654	1.51696697078713e-07	1.68812189129458e-06	Not Sig
TIMP3	-2.15735441498766	1.76161745879897	30.7744985727726	1.52081149102938e-07	1.6913208405976e-06	Down
CD320	-1.12499264849501	5.62720223022038	32.1636435749275	1.53569867609627e-07	1.70678862420438e-06	Not Sig
TTLL6	2.81602725130329	1.78715370544185	31.764256229688	1.54634499252179e-07	1.71752636812707e-06	Up
PPAT	-0.917504110944726	3.95593058444218	32.1422464639968	1.54866113355579e-07	1.71900400044213e-06	Not Sig
REX1BD	-0.850146360886976	4.65859424393076	32.1339948281887	1.55333617964454e-07	1.72309645678381e-06	Not Sig
TNFAIP8L3	3.06721248941773	0.153104961087393	32.0160614303246	1.55858168396134e-07	1.72781610965784e-06	Up
CRIP1	1.20895047023682	7.38516751307864	32.1228434439779	1.5599336524257e-07	1.72821620273185e-06	Not Sig
GRAMD1C	1.66202602687027	3.31128787182305	32.1173164486408	1.56395945397175e-07	1.73157618783234e-06	Not Sig
SMIM14	1.14594008252067	5.2562469293395	32.1074260933496	1.56921719456288e-07	1.7362950151515e-06	Not Sig
ENTPD2	1.24923518348316	4.15577827733176	32.1001376139873	1.5739758185925e-07	1.73960732236792e-06	Not Sig
MRAP2	2.13139621185513	0.45861065812667	32.1146515554648	1.57420596094539e-07	1.73960732236792e-06	Up
RPAP2	-0.747898252760934	3.80421546229198	32.0863609123667	1.58225233185636e-07	1.74739177725847e-06	Not Sig
LRPPRC	-0.700957377738463	7.21603402143373	32.0444013360315	1.60765837896772e-07	1.77432574762273e-06	Not Sig
PCP4	-4.12774455090559	-1.32371803877986	31.0367201725266	1.61760218573452e-07	1.78417121535981e-06	Down
AC005562.1	0.763771281692644	2.75754146451964	32.016582913099	1.62573517847127e-07	1.79200822011264e-06	Not Sig
SRSF2	-0.676567036558299	7.43903105568101	32.0112536636324	1.62827202594845e-07	1.79367072574157e-06	Not Sig
ISG20L2	-0.679213732092346	5.17214902334873	32.0011177953031	1.63471534432425e-07	1.79963170292464e-06	Not Sig
RBM24	4.1508533591295	1.38665137064176	31.8055403725348	1.65781219703199e-07	1.82390719822358e-06	Up
MBNL3	-1.55658018909401	3.52289562673039	31.9601113577597	1.66132041719606e-07	1.82661446627143e-06	Not Sig
CDKL4	2.24542064107568	0.105893947749955	31.9204497990838	1.66765672609554e-07	1.83242583425671e-06	Up
IL6	2.88760996280298	-1.24184710050748	30.2250963349221	1.67565484570748e-07	1.84005473548155e-06	Up
PADI1	2.7374324853302	5.13268246326156	31.9346507534863	1.67708432520611e-07	1.84046547910285e-06	Up
ARHGAP44	1.41057339575459	2.79366889528831	31.8646921609323	1.72401210747809e-07	1.8907750396354e-06	Not Sig
GPC4	0.988479504574666	4.54799665186829	31.8504125345044	1.73234652901041e-07	1.89872148163944e-06	Not Sig
CAPG	1.75083278071622	5.00483789632152	31.8335947097418	1.74355812246193e-07	1.90980945599819e-06	Not Sig
VDR	0.916529350976552	5.1335800895413	31.8264860026204	1.7482773138801e-07	1.91377650969499e-06	Not Sig
HEY1	3.22747790780858	2.89811478743421	31.8275398728988	1.75346118757276e-07	1.9182469378227e-06	Up
PLCB4	1.08520886196998	4.07660314935871	31.8138573645347	1.75698817225119e-07	1.92090029766246e-06	Not Sig
BLACAT1	-1.13799082591276	4.51432684923989	31.8089102054681	1.76025111253427e-07	1.92326183586295e-06	Not Sig
TTLL13P	2.17171501382881	0.502879508634775	31.5915785276771	1.77388782406644e-07	1.93694776932189e-06	Up
MLST8	-0.677410485577498	5.52563967962737	31.7731592420867	1.78451480751697e-07	1.9463965067173e-06	Not Sig
TNFRSF6B	3.25825067490386	5.72626444677799	31.7597717667948	1.78477349136424e-07	1.9463965067173e-06	Up
NIPBL-DT	-0.932875597449389	2.35121216531574	31.7572364992232	1.79699762261789e-07	1.95850278395067e-06	Not Sig
MTPAP	-0.595824217371683	4.0590458406604	31.7491442860643	1.8013249460973e-07	1.9619927801402e-06	Not Sig
TMSB15A	-2.10066131645102	0.314420760284198	31.6000407140301	1.80357667911618e-07	1.96321910926517e-06	Down
HLA-DOA	-3.10929858608664	-0.430047071319272	30.5976945563853	1.81810444830542e-07	1.97779821394572e-06	Down
WDR81	-0.682865854735905	3.82696222321405	31.7163446229156	1.82435780336863e-07	1.98336355206622e-06	Not Sig
CSPG4	2.09794050050859	-0.60816488110434	31.1822759766127	1.8549085603533e-07	2.01532059037014e-06	Up
CMTM6	0.806933351531946	8.36829397910776	31.6643658224434	1.86092064057605e-07	2.02059365693432e-06	Not Sig
HOXA-AS2	-1.50987857014312	0.748721156026878	31.5549973884167	1.86585916349559e-07	2.02469521425241e-06	Not Sig
JMJD7-PLA2G4B	-1.12240461813494	4.95655971840004	31.6523426724827	1.86968793478422e-07	2.02758819693826e-06	Not Sig
PPIF	-0.647646518752158	6.25658303351572	31.6442212397767	1.87543809935705e-07	2.03255994882463e-06	Not Sig
PAQR5	1.38153387704254	2.00839553909385	31.6312142357586	1.88988981174074e-07	2.04695021969782e-06	Not Sig
GLIPR2	-1.28045114228782	2.50493686352043	31.6174325984622	1.89974790366045e-07	2.05635033792868e-06	Not Sig
BTG3	0.987232056578059	5.58344043460022	31.587319003324	1.91706467322198e-07	2.07380730593331e-06	Not Sig
ZNF572	-1.13348508590458	1.29867465194084	31.5907739609292	1.92279556071002e-07	2.07801009635023e-06	Not Sig
SETBP1	-1.03349306951919	2.55629507274759	31.5811028703919	1.92333312048932e-07	2.07801009635023e-06	Not Sig
CABYR	0.949035445763442	2.16564222675293	31.5783744658786	1.92561233106964e-07	2.07918438570851e-06	Not Sig
RBM19	-0.7583560785345	4.97993226013538	31.5573958677238	1.93936491103821e-07	2.09273795288888e-06	Not Sig
PHF6	-1.0609417201982	4.29062421165418	31.5355198636014	1.95605137833424e-07	2.10943870967177e-06	Not Sig
METTL27	1.68855857063247	3.6063065164826	31.5072557023633	1.97894188552283e-07	2.13277445232035e-06	Not Sig
TLE2	-1.75146443440879	4.03226032812258	31.5039355732969	1.98100993785779e-07	2.13277445232035e-06	Not Sig
TYMP	2.26253772384008	6.30878694553886	31.5022929652597	1.98135945220723e-07	2.13277445232035e-06	Up
U91328.19	-1.2142838992246	0.915776754600527	31.5092080994753	1.99205158771509e-07	2.14296086283626e-06	Not Sig
SH3PXD2A-AS1	1.6891932171243	-0.118067874503121	31.3377176099796	2.00139977795627e-07	2.15168984759565e-06	Not Sig
RGS20	1.97704701600936	0.194440314657197	31.4999502149031	2.00828799528829e-07	2.15776500689077e-06	Not Sig
TMEM35A	-2.15317489983897	-0.5717960047481	31.0384996236461	2.02148685733576e-07	2.17060885580178e-06	Down
SNAPC5	0.710865632551103	3.06901167557786	31.4409851526201	2.02923435967448e-07	2.17668729990745e-06	Not Sig
RCAN2	-1.40561381326173	1.62101766200368	31.4493575249054	2.02964419638119e-07	2.17668729990745e-06	Not Sig
GPR39	0.913368016410204	3.44330268853368	31.4247051408345	2.04189112928561e-07	2.18847556929825e-06	Not Sig
HHLA2	2.42135825293673	3.50042291601634	31.3985891283278	2.06664756381349e-07	2.21364866202578e-06	Up
RP11-27J8.3	-2.89546189454761	-1.27272071982306	30.0168910387331	2.07464501343684e-07	2.22085081303325e-06	Down
ZNF747	-0.702184437302007	3.47719048274254	31.3628016467437	2.09123363405604e-07	2.23723509881406e-06	Not Sig
TAGLN3	2.31292372168246	0.774393476716643	31.3195376057	2.09377286880948e-07	2.23857825176577e-06	Up
KITLG	-1.88303557974155	3.08535139055011	31.3509556331425	2.10409150290134e-07	2.24684669702524e-06	Not Sig
SARDH	-1.88369061450859	-0.640834203567119	30.0862384161002	2.10509382785084e-07	2.24684669702524e-06	Not Sig
KCNF1	2.69132838317167	-1.36668796646548	29.9630722370988	2.10537189066363e-07	2.24684669702524e-06	Up
C17orf67	1.78407347748038	0.108113469660456	31.3844605640185	2.11353711059207e-07	2.25418104798193e-06	Not Sig
BEST4	2.89295260004014	3.94747618108098	31.3424125741902	2.11658939752514e-07	2.25605659621292e-06	Up
RBM12	-0.85332106547503	5.60476435085993	31.3271288513178	2.11984699519195e-07	2.2581485584702e-06	Not Sig
CTSL	1.20028513732702	4.80763993115948	31.3237993444041	2.12260900759772e-07	2.25971037084792e-06	Not Sig
FIRRE	-2.20094802678456	0.675078362363959	30.8025635672766	2.12593834248866e-07	2.26187387530917e-06	Down
SOX2	-1.9562073971556	-0.401525729727158	30.5938551409972	2.1274662976673e-07	2.26211934748308e-06	Not Sig
DUSP5	2.1353017174703	5.6711114836126	31.289595156692	2.15081643621182e-07	2.28555374860827e-06	Up
POLR1B	-1.1183082631839	4.26825350298011	31.2848459811341	2.1551110266038e-07	2.28872266028727e-06	Not Sig
NLN	-1.12675191038146	4.77011960613013	31.2826287925638	2.15674661008519e-07	2.28906557435578e-06	Not Sig
SNX12	-1.04645822374424	4.9494349281393	31.2786825279563	2.15995984377727e-07	2.29108149366108e-06	Not Sig
CTSS	1.9223441298214	5.09784097146995	31.2685918736096	2.16859917913862e-07	2.29884695962427e-06	Not Sig
SLC25A29	1.50294484803322	7.97199443897943	31.26598717315	2.17048431911219e-07	2.29944748217973e-06	Not Sig
HTATIP2	1.04686807752236	4.14253606957405	31.2408716473407	2.19204813437011e-07	2.320882535953e-06	Not Sig
SLC7A5	2.06673336728107	7.37798791608915	31.2312650844552	2.19984728764852e-07	2.327726759831e-06	Up
CYP4B1	1.60120516453394	0.753580655971964	31.2279278413575	2.23445399387091e-07	2.36291138539242e-06	Not Sig
DMAP1	-0.677048420206444	5.30412270053549	31.1890480400162	2.23610910493445e-07	2.36322851950587e-06	Not Sig
KCNH3	2.65153354565511	4.25167555280405	31.1833973741787	2.24186232625108e-07	2.36787372775084e-06	Up
STAG1	-0.850897654650897	4.6783106785271	31.1751448466205	2.24831560515526e-07	2.37325227134972e-06	Not Sig
FXN	-1.08269727569241	3.28430202881409	31.1633878679899	2.25950221218933e-07	2.38361763921098e-06	Not Sig
HSPB11	0.731283564344574	4.63603717846123	31.1495475061885	2.2706889695956e-07	2.39306539997627e-06	Not Sig
SEPHS1	-0.692091564106228	5.55657536548028	31.1488639409571	2.27120268205111e-07	2.39306539997627e-06	Not Sig
HRK	2.7911389843744	0.204489997892326	30.9433343936931	2.28273418034356e-07	2.40376320270719e-06	Up
MAP1B	2.11654340828836	3.85366989921656	31.1117649362355	2.30673967061699e-07	2.42757552059259e-06	Up
ZNF519	-1.15084054127276	1.41477554511592	31.1020423614796	2.32042286248681e-07	2.44050264632358e-06	Not Sig
H2BC15	1.611939230797	0.982330209418746	31.1001354459903	2.33537750715181e-07	2.45392690098968e-06	Not Sig
ZNF462	-0.591541857646328	5.00493098375683	31.0762820410528	2.33600106413744e-07	2.45392690098968e-06	Not Sig
MAN2B2	0.712033373598526	5.38755864294612	31.0700218123968	2.34164120710106e-07	2.45837082296378e-06	Not Sig
CTSA	-0.607002490011873	6.79942569038425	31.0586094555911	2.35200236495624e-07	2.46776277016288e-06	Not Sig
HCG18	-0.90876365112717	4.15414116278754	31.0517520878451	2.3585427704171e-07	2.47313703130086e-06	Not Sig
HNRNPM	-0.900706695093433	7.64762521790406	31.027332863384	2.38069601018955e-07	2.49486640779359e-06	Not Sig
ATG9B	3.17712589421955	5.16364683834654	31.0274784072744	2.38267172315665e-07	2.49543720771205e-06	Up
PIM2	1.21119226955118	5.0061410510369	31.0101934693427	2.39669218923767e-07	2.50861454957542e-06	Not Sig
MCOLN3	-1.59592074769238	1.50121891996342	31.0194565589442	2.40055991476076e-07	2.51115559649659e-06	Not Sig
SLC25A13	-0.740988051547079	5.23856171649149	31.0019705310572	2.40430982184669e-07	2.51357042406251e-06	Not Sig
GPR161	-1.18668186294241	2.80761323365989	30.9366160664519	2.47009396822417e-07	2.58079680155141e-06	Not Sig
HDX	-1.33867472489014	1.24487471805077	30.8115005371405	2.48346969698464e-07	2.59321823808491e-06	Not Sig
PPP2R5D	0.591431143654915	5.77681873847842	30.9163115041224	2.48548119927156e-07	2.59376547892863e-06	Not Sig
CYB5RL	-0.784608403191462	2.87093199760106	30.9119494170843	2.49080939415695e-07	2.59777118512613e-06	Not Sig
ZIK1	-1.029662097003	2.39973784767681	30.8933484117711	2.51132714099419e-07	2.61760446411576e-06	Not Sig
GVQW3	-1.10101161684598	3.53356864845687	30.8848349091443	2.51727794209423e-07	2.62049440011338e-06	Not Sig
KIAA1586	-1.04323332862681	2.11224783859803	30.8879743286683	2.51786597498947e-07	2.62049440011338e-06	Not Sig
ARRDC2	1.70601631783934	4.59048813687861	30.8815437230095	2.5196629624656e-07	2.62049440011338e-06	Not Sig
ZNF865	-0.603909672542978	4.85819853530995	30.8807160318464	2.52011074033154e-07	2.62049440011338e-06	Not Sig
CREB5	1.30880178728887	2.62960828788357	30.8750998622603	2.52859739090578e-07	2.62775216344547e-06	Not Sig
ALDH4A1	-1.2772690035381	2.78938729754182	30.8694492787265	2.53469603556626e-07	2.63252111186446e-06	Not Sig
EPHB2	-1.10891097219483	4.68349944542912	30.8215747239948	2.57893536659848e-07	2.67687350730621e-06	Not Sig
WDR36	-0.806799906934715	4.16044256476484	30.8138416286566	2.58674834197929e-07	2.68319221133706e-06	Not Sig
MYL12A	0.688598587215351	8.35342956199581	30.8121156992827	2.58810029789479e-07	2.68319221133706e-06	Not Sig
MCUB	1.04019874209037	3.22087508070051	30.7772921453309	2.62433179026138e-07	2.71913831007593e-06	Not Sig
CTC-273B12.13	2.33629050534979	1.45252468135461	30.4017480000958	2.63891664579338e-07	2.73262639366656e-06	Up
FEN1	-1.24646863949833	5.68682138029303	30.7580700038119	2.64323329223773e-07	2.73547193768793e-06	Not Sig
KIAA0232	0.966013116370033	5.41124395379116	30.750791578393	2.65054960545505e-07	2.74141660853649e-06	Not Sig
RFK	0.83289444463705	4.09938111137595	30.7477469876715	2.65402191356273e-07	2.74338080193876e-06	Not Sig
MAP3K14	-0.875827019079709	3.21433000009271	30.737371499612	2.66523637345677e-07	2.75334075120493e-06	Not Sig
BLCAP	1.02310888080041	7.08648402048764	30.7095171383699	2.69339396881387e-07	2.78078176602583e-06	Not Sig
EIF3L	-0.734674805861103	8.20808387679425	30.6780064906966	2.7266023165839e-07	2.81340184595207e-06	Not Sig
DRD4	2.56891002807193	1.73244351612882	30.1934294410245	2.72836489701674e-07	2.81355571106907e-06	Up
PCDH18	-2.56995227819077	-0.565118205118594	29.4717192884015	2.78039597876699e-07	2.86551684856612e-06	Down
SKAP1	0.977865969951636	3.76803971578921	30.6269137508708	2.78224881282574e-07	2.86573271104875e-06	Not Sig
LRRC36	3.59819335215678	3.60076882073949	30.6167202166	2.79578188036428e-07	2.87797192619789e-06	Up
DCAF17	-0.973529596539943	2.76591544824814	30.6103867200982	2.8012878856064e-07	2.88193853387636e-06	Not Sig
GET1	1.12979529921275	4.85871516089071	30.6011572136898	2.80948454501905e-07	2.88742494485963e-06	Not Sig
CEBPG	1.10921775323847	5.20022520052699	30.600708338626	2.80993240705746e-07	2.88742494485963e-06	Not Sig
NEMP2	-1.12490612544657	1.84193129500517	30.5975166341227	2.81972427385058e-07	2.89578044095444e-06	Not Sig
ZNF252P	-0.949266465207259	3.85156867837259	30.5804725731485	2.83269944792636e-07	2.90739334743613e-06	Not Sig
SBSN	3.42409733933316	-0.276000363036941	30.2043718124194	2.84316016567023e-07	2.91641335111514e-06	Up
GPALPP1	-0.552370476163738	3.96714224070455	30.564168741469	2.85050536432491e-07	2.9222288385125e-06	Not Sig
FAM66D	-1.44398701057687	0.315677680184671	30.6143283924948	2.85540409358525e-07	2.92553093912689e-06	Not Sig
STPG1	1.28384294798352	4.66707850672575	30.541002646429	2.87613152436681e-07	2.94503708290713e-06	Not Sig
UBA6-AS1	-0.77208568857127	3.09338740094405	30.539888553218	2.87812287354637e-07	2.94534663549892e-06	Not Sig
IFT20	0.692212740474545	4.34625975567826	30.5246274216096	2.89462085797269e-07	2.96049258189606e-06	Not Sig
RP11-807H22.10	1.73767498375207	0.88874360561328	30.5572015802402	2.91126914148431e-07	2.97577440147734e-06	Not Sig
HHEX	1.42576399516792	3.97999131647442	30.5037835790987	2.91979897942817e-07	2.98274485080659e-06	Not Sig
TMEM177	-0.82758714046031	3.66470420212259	30.4930199188871	2.93101381708914e-07	2.99244841583141e-06	Not Sig
ZNF385A	1.05821058571599	4.84251764061337	30.4772595773592	2.94843080582444e-07	3.0084690691613e-06	Not Sig
KCNB1	2.67917380886893	0.169608141195629	30.1047026371581	2.9617694495912e-07	3.02031202701586e-06	Up
RP11-279O9.4	1.68358163555694	-0.335051575656822	30.1302313021296	2.9821390886525e-07	3.0393069215618e-06	Not Sig
MID2	0.98062626974872	2.61159124651541	30.4389586864358	2.99439036121958e-07	3.05001046255531e-06	Not Sig
PLEKHA4	-1.61117888048713	4.31541856727562	30.4177447542239	3.0178048827447e-07	3.07206547258039e-06	Not Sig
ADO	-0.710419825124397	4.02720158806128	30.415920147505	3.02014014913675e-07	3.07264900353831e-06	Not Sig
AC093159.1	2.77013510822798	-0.710441062669993	29.2408710849308	3.02236698910738e-07	3.07312160676702e-06	Up
MFSD12	0.853092664358819	6.30971870340131	30.4070722909118	3.03001459799401e-07	3.07710688031174e-06	Not Sig
PGR	4.95190593564807	3.37524068208034	30.1237801721637	3.0302693258085e-07	3.07710688031174e-06	Up
IL33	2.38427710931541	0.234344388902082	29.6503621593668	3.03158023877485e-07	3.07710688031174e-06	Up
RAB3IP	0.636398889173525	4.80748047372921	30.3956419048902	3.04371777723237e-07	3.08762947058627e-06	Not Sig
PXDN	-1.54199419831094	7.93198023294469	30.3593606889637	3.08691764862441e-07	3.12963197422747e-06	Not Sig
NR1H2	0.610855140341283	5.88977740681663	30.3558325256083	3.09117381104714e-07	3.13212602655666e-06	Not Sig
CACNA2D3	1.7354430587783	0.313703444009939	29.9630170774223	3.09722392202723e-07	3.13643384159761e-06	Not Sig
EIF3E	-0.669284104544062	8.37731217200602	30.3441545574176	3.10528215294661e-07	3.1427690181708e-06	Not Sig
ARID1A	-0.670595033350466	6.49296676622771	30.33895743678	3.11159114997976e-07	3.14732752165586e-06	Not Sig
SLC35B4	-0.939304075477161	3.06970585523733	30.3380061882755	3.1143917480872e-07	3.14833410453012e-06	Not Sig
CAD	-0.965983486316264	5.51715412082747	30.3334675556383	3.11835175645209e-07	3.14951435196913e-06	Not Sig
RACK1	-0.774731561482008	10.5835554759579	30.3327152855516	3.11917151384946e-07	3.14951435196913e-06	Not Sig
TNNI3	2.16276595138047	3.00137326945394	30.3458293001448	3.12653497905093e-07	3.15233651705842e-06	Up
BAZ1A	0.900986205612873	5.10639993148808	30.3258452357298	3.12768367895999e-07	3.15233651705842e-06	Not Sig
KSR1	0.921062940241817	4.92198929444838	30.3255879606148	3.12797161278179e-07	3.15233651705842e-06	Not Sig
AFMID	0.689781767934593	4.7502357014561	30.32463042983	3.12919744869144e-07	3.15233651705842e-06	Not Sig
CNTRL	1.40132258298048	4.92256260710051	30.2741584883894	3.19144086602451e-07	3.21318393889927e-06	Not Sig
SLC45A1	1.56760084645655	0.28915365457385	30.3154782301581	3.20248671553633e-07	3.2224445092627e-06	Not Sig
LYNX1	-1.56741772475002	1.5086172006575	30.2616958107032	3.22073598631878e-07	3.23893853110882e-06	Not Sig
ATIC	-0.646919484669592	6.22184419210615	30.2213147177012	3.25781143697008e-07	3.27301938563556e-06	Not Sig
EIF4B	-0.673811496719236	8.86966699984235	30.220861842474	3.25837920258248e-07	3.27301938563556e-06	Not Sig
RP11-21L23.2	1.64705602811345	-0.59610711666424	30.2948707172523	3.2902004039874e-07	3.30130424255216e-06	Not Sig
ACAA1	-0.546614682029498	6.16037683140343	30.1958876243838	3.29032387518961e-07	3.30130424255216e-06	Not Sig
FBXO17	-1.65259036117693	0.884218367120606	29.7983969592608	3.29586209858854e-07	3.30495936027527e-06	Not Sig
RPGR	1.75837020832937	5.20431262029874	30.1752725365518	3.31710758158059e-07	3.32435183951738e-06	Not Sig
