genes	logFC	logCPM	F	PValue	FDR
OLFM2	-1.79704921018115	4.06215477450319	91.6760933438066	2.64347091922745e-11	4.39270101941523e-09
PNPT1	1.17240916364314	5.44748928790051	91.3701268211202	2.74913906829317e-11	4.52260868124909e-09
ITGBL1	1.83569313125737	1.03509582463611	82.9023064145435	2.84256057813603e-11	4.62999644266493e-09
BRCA2	1.28569908980792	3.54882115351413	90.6555244246522	3.0479572651974e-11	4.91587695781985e-09
RP11-367J11.2	3.14341676195789	-0.488974421609803	78.9385601248261	3.10875791381907e-11	4.96525984856675e-09
TRIM21	1.09952333604124	4.55820110439208	90.395230756671	3.15304377555567e-11	4.98756953381408e-09
BRMS1	0.750661905813064	5.75706205532432	90.2255438831713	3.22809477827119e-11	4.99957787115181e-09
CGAS	1.09776430066878	2.57043908894218	90.2451662141074	3.2362027003592e-11	4.99957787115181e-09
PPIF	0.743014386226147	6.41979072817657	90.1735378958352	3.25180738078684e-11	4.99957787115181e-09
MLKL	1.59164852276984	2.51739169047498	89.6850641010556	3.55381503411199e-11	5.41331584501633e-09
GTPBP4	0.835810942714151	5.86063966111718	88.444067910064	4.15841587629418e-11	6.25723134633437e-09
KMO	2.07034600291739	-0.747227026742226	78.7319722811909	4.18391251654477e-11	6.25723134633437e-09
PHF21A	-0.746291176354267	5.01610473479342	88.247473550456	4.27752129389787e-11	6.33940976846614e-09
ACE2	1.9217758240892	0.564585229375825	85.335139355385	4.31593151825547e-11	6.33940976846614e-09
ECHDC1	0.536688428993913	5.42256952816894	88.0745282398184	4.38469120049682e-11	6.38341194153745e-09
YARS2	0.653361847926839	4.72738328382001	87.7670402290622	4.58389257966529e-11	6.57312869477224e-09
EIF2S1	0.854719895245884	5.9480100282964	87.7488229781083	4.59491702570547e-11	6.57312869477224e-09
HP	2.90342656769729	2.41958864198127	83.8517720644331	5.05413592725905e-11	7.16772328787403e-09
BCAM	-1.37173074823457	8.70116915041952	86.8556452884625	5.22761552686815e-11	7.29850106940195e-09
GATA2-AS1	1.63768128195534	0.257844748086694	77.3744568577773	5.23508070141286e-11	7.29850106940195e-09
TMX2	0.776003673693379	5.90111812237219	86.7238005125164	5.32876068488777e-11	7.36667580059569e-09
TRIM25	0.755155739275127	7.17125931954277	86.3836417664471	5.59883406590357e-11	7.6755349348483e-09
APOBEC3A	2.90303030580586	-0.605390113893289	71.3719209711549	5.98820454723622e-11	8.14148371955232e-09
HLA-DRB5	2.04949324025088	1.67942183226489	85.8924522388943	6.32359213917737e-11	8.52700117062352e-09
CLDN23	1.19497200805008	2.41895765734103	85.3826713578917	6.52570705291942e-11	8.7280005469575e-09
PITPNB	0.58007080826698	6.24214652914001	84.6767954734903	7.19164316223024e-11	9.54110658563304e-09
RRS1	1.20231417286276	5.18284769804964	84.6044650806977	7.27195756337320e-11	9.57047791000421e-09
ACTR1A	0.664549392765498	6.65857802422616	84.5265963007579	7.35308676507426e-11	9.60044685493941e-09
ST7	0.719244459587316	4.29029032974046	84.2043683326039	7.71581756123302e-11	9.99471769290113e-09
RRP36	0.881026364404052	5.34990525812191	84.1067107093554	7.82643285617884e-11	1.0037126282727e-08
FAM98A	0.794702316119261	5.22708896494979	84.0692093733901	7.87058106177e-11	1.0037126282727e-08
RBBP8	0.945533747372532	5.86213949550053	83.8133837807748	8.17444325402088e-11	1.03444435362998e-08
R3HDM2	-0.531210162076344	5.59037723350291	83.7508493640361	8.25039361623185e-11	1.03608568992848e-08
TUBA1C	1.10215017309082	8.77903886872383	83.6639335769522	8.35780906603635e-11	1.04162361322245e-08
PNP	0.848890337657844	6.2147659997226	83.4516708007165	8.62673938459504e-11	1.06705631290205e-08
SSR3	0.798277813039698	6.8486176835371	82.8293781797612	9.46886937386041e-11	1.15813690076042e-08
SEMA4B	-1.27160559816346	7.78275944792851	82.8047701849362	9.50388922270113e-11	1.15813690076042e-08
MRPL15	0.864757637363606	5.33908814270757	82.5075534172558	9.93984391190616e-11	1.19701063896235e-08
KRT78	1.71170731279764	0.0460074732073531	80.4122098422723	9.96841879143163e-11	1.19701063896235e-08
SOX12	-1.06588104508082	5.94884445404929	82.1262215482872	1.05262833381429e-10	1.25483976228832e-08
CASP3	0.606855655913196	5.33412498717728	81.9363075526559	1.08330931318606e-10	1.27107187327541e-08
ID3	1.98165952602223	1.34386867550262	81.2221153271356	1.08440014785415e-10	1.27107187327541e-08
KDM6B	-0.927248817338286	6.41687274716577	81.8988592151298	1.08942395071323e-10	1.27107187327541e-08
SLC15A3	2.28203734233929	1.32562407631795	80.5973607743155	1.1143645225835e-10	1.28228443772557e-08
PAK1IP1	0.906588425118923	4.34277856013116	81.7519932324972	1.1146232727175e-10	1.28228443772557e-08
MMP7	2.02128146260517	11.0738120014282	81.1260516472558	1.22503168723544e-10	1.39951363102155e-08
UBE2L6	1.87305965239114	5.1981604372999	80.7532111682924	1.29792856781902e-10	1.47256709442694e-08
GINS1	1.19796022644335	4.13257108845458	80.2324322402996	1.40682623789492e-10	1.57528004799438e-08
PAQR4	1.04486710973746	5.82017653718747	80.2177282544827	1.40761149507735e-10	1.57528004799438e-08
CARD6	1.0845398946679	3.00733130065957	80.162207830477	1.42406657505176e-10	1.58010724272661e-08
CCDC86	1.04386483433245	5.15314104773175	80.0530926652474	1.44412497606119e-10	1.58010724272661e-08
CHAC2	1.65007384410846	1.62944181896796	80.5510975852935	1.45012517491523e-10	1.58010724272661e-08
LLPH	0.684108068643212	5.06003694336844	80.0239559485202	1.45034462131006e-10	1.58010724272661e-08
UTP6	0.506221695402783	5.34000474872318	79.9056681029565	1.47688588631813e-10	1.59843748130392e-08
TOR1B	0.968207820414247	5.04872428290191	79.6082066760166	1.54641211814596e-10	1.66274678141302e-08
KIFBP	0.609424612837745	4.92457207237482	79.2955472467083	1.62291094179022e-10	1.73366934437603e-08
PTGES	1.46507983785072	4.17527829812519	79.1967281132026	1.65353922657592e-10	1.75499185912261e-08
MARS2	1.28205311829947	3.12032114374865	79.1418692968701	1.68250572839383e-10	1.76667669412955e-08
TMEM8B	-1.05451957757386	4.25477191654353	79.0523365753632	1.6860266304683e-10	1.76667669412955e-08
DDX60L	1.64794042265048	4.51549660791233	78.9835947680001	1.70462910396646e-10	1.77486413856659e-08
RRM2	1.5190731231056	6.15151988777554	78.6928878800995	1.78217624483624e-10	1.84393593734598e-08
PINX1_ENSG00000254093.9	1.07753829365262	3.87500216236474	78.2976060319398	1.89688529498361e-10	1.95035374923596e-08
HLA-DRB1	1.87115372010179	3.76763362338428	78.2709215814985	1.91840603674825e-10	1.96022967146246e-08
SMOC2	-1.50057901128212	4.45471879577732	78.1647502360563	1.93693848157464e-10	1.96453140521174e-08
CDC25A	1.59801095822824	3.93954337022844	78.1512386673658	1.94649941674982e-10	1.96453140521174e-08
LRRC32	-2.65865393727263	4.5915808875417	77.8453622805896	2.04610146490164e-10	2.05246434140835e-08
RUSC1	0.681200290923301	5.48622772049879	77.7015790694961	2.08067931142476e-10	2.07450032437871e-08
KITLG	1.32882437828516	3.38354089866788	77.6030790874033	2.12891252408585e-10	2.10980361046605e-08
SMIM12	0.756981505727529	4.56486753783443	77.4775425055671	2.15571951797984e-10	2.12085210979952e-08
LYSMD2	1.17442661150221	1.62736410218096	77.5320838563717	2.16584496046635e-10	2.12085210979952e-08
ZNF552	0.559256272414415	3.30252475237	77.3679877741442	2.19554415715149e-10	2.12392264670528e-08
TAF13	0.885937551303855	4.27671537109114	77.3190680229796	2.21081515615718e-10	2.12392264670528e-08
PLEKHH3	-0.94189006825789	4.96928980437556	77.2466653887009	2.2352214720335e-10	2.12392264670528e-08
DDIAS	1.39404368074701	3.3366268962883	77.2513257352199	2.24282986058259e-10	2.12392264670528e-08
AIMP2	0.903807686476245	4.9885311394303	77.2169977260449	2.24592883675549e-10	2.12392264670528e-08
FUT4	1.13080959922891	3.01910927311399	77.2540287473653	2.24644423151613e-10	2.12392264670528e-08
C1orf122	0.875285794605807	4.98115120008631	76.5766072664849	2.48526540458721e-10	2.32667670468117e-08
STIL	1.01740845496475	4.30785061634112	76.5687976053979	2.48918059706939e-10	2.32667670468117e-08
WDR77	0.729773555981976	5.7583024769415	76.4697429283662	2.52728952541057e-10	2.34654630406856e-08
IGF2BP2	-0.592580671162226	6.87878372738762	76.4356148469655	2.54091020176126e-10	2.34654630406856e-08
AHDC1	-0.844040000671529	5.69153699515413	76.4052370998338	2.55322952056575e-10	2.34654630406856e-08
UGT2B15	2.02527910893118	-0.000630835552355365	64.8200448790733	2.58092069644846e-10	2.34968684724647e-08
USP14	0.803646875870796	6.09635553564898	76.32698076801	2.58521256672307e-10	2.34968684724647e-08
IFIT2	2.04682358031949	4.4808218100232	76.226904755544	2.6337650629854e-10	2.38066313467982e-08
SEMA4G	-1.37392349813731	4.07811614219089	76.0374940140959	2.71027522520256e-10	2.43643375572718e-08
NUMA1	-0.576139223772577	8.1057911830841	75.9702601212511	2.73627723969477e-10	2.44644004729449e-08
SLC27A4	1.17779545221284	4.66722976321984	75.8387265228103	2.79598361740067e-10	2.48630953999235e-08
INHBB	1.68056792803643	7.21204099873718	75.6610434859996	2.87492555218912e-10	2.54276345478835e-08
TM2D2	0.707066235003186	4.86131188560096	75.376759919551	3.00940402942983e-10	2.64747089241444e-08
ARNTL2	0.903533290284061	4.87790237140359	75.2453829938866	3.07379730365002e-10	2.68496680896461e-08
RNF157-AS1	-1.11235485300351	2.84181866839486	75.2366083798168	3.08466796483077e-10	2.68496680896461e-08
FAM111B	1.81043885649841	3.83321443887883	74.6732058708595	3.43185425165568e-10	2.9596316256108e-08
CCNYL1	0.814066845018741	4.16028438568574	74.5558496725766	3.43620230072132e-10	2.9596316256108e-08
WFDC21P	2.07109689989326	0.944172864258157	67.4636349636401	3.48178008897705e-10	2.98326897102924e-08
LRP1	-1.66736463791623	5.26053593749251	74.3918823583142	3.52827686507575e-10	2.99627069862543e-08
PSPC1	0.561963905774855	5.51947077559582	74.3797051130673	3.53338104390817e-10	2.99627069862543e-08
TUBB3	1.33158053761271	6.77815690459956	73.9183789510349	3.80779182939146e-10	3.21240940437533e-08
SULT1A1	-1.29245388086819	5.60707407760305	73.847739749466	3.85319414405387e-10	3.23412739101174e-08
MPV17L2	0.989367544471691	3.69388198091152	73.7423040205207	3.92327308514775e-10	3.26110006421904e-08
TRIM22	1.04525971489648	5.92431137127966	73.732136554425	3.92497606659395e-10	3.26110006421904e-08
DSCC1	1.47969480595535	3.37924465189305	73.5725845700151	4.05890541697823e-10	3.35542979973412e-08
ZWILCH	1.04985598487992	4.39035219878557	73.475103764879	4.09558059110267e-10	3.3688198152115e-08
NEURL3	2.13493285882318	1.46600574973344	66.9265959431466	4.13981071113167e-10	3.38766755859957e-08
MELTF	1.21141583838104	3.83967384429129	73.3821479055181	4.15967933157324e-10	3.38766755859957e-08
NUP35	0.832792645116344	3.6176656372383	73.1842969119251	4.29757300220908e-10	3.47364425583652e-08
NMI	1.06114873863607	4.84071862457389	73.1642114148665	4.30747935195824e-10	3.47364425583652e-08
PCNA	1.13615520988654	6.62361350448247	73.1261392810672	4.33342930724897e-10	3.47752417236843e-08
ALYREF	1.13246069154653	5.67539554067476	72.9758211366197	4.4421769779194e-10	3.54748803222097e-08
IDI1	0.91612075801016	5.97367894407103	72.8221415832894	4.5552289919857e-10	3.62019672208487e-08
PER2	-1.13814087315064	4.94367981943929	72.7715226302802	4.59410371954746e-10	3.62846555031919e-08
PALM	-1.72931893215666	4.51612338508068	72.7568541200933	4.60974591220418e-10	3.62846555031919e-08
SIAH3	1.46183445385211	2.42267108283022	72.7159700223647	4.73004678600365e-10	3.705428556026e-08
CPXM2	-1.94526302071745	4.56913254872231	72.5025468126404	4.81507966306559e-10	3.75115857090397e-08
TRIM16	1.27657554744667	6.44182329738252	72.4610715139652	4.83402599861189e-10	3.75115857090397e-08
SRPRB	0.836609683113749	5.51956332386125	72.2469440489607	5.00811184299623e-10	3.86800225019394e-08
FUCA2	0.693422320580015	6.86269156982427	72.0823142609802	5.1456472892211e-10	3.94144147091327e-08
NADK	0.57080807651944	6.40964612393347	72.0759046653255	5.15111492460247e-10	3.94144147091327e-08
TMEM199	0.725878208796543	4.42047351678762	71.9692994833204	5.24451667704565e-10	3.99433073398509e-08
PRR36	-1.36122435606827	5.3369569133953	71.9173809782222	5.28923387252899e-10	4.00982425976841e-08
CCT6A	0.639860041768663	7.85882861831332	71.7649992975395	5.42338433400057e-10	4.09266493938731e-08
RBMXL1	0.576549417634873	3.94380472234844	71.6303298359753	5.5502209236786e-10	4.16925499613866e-08
TRERF1	-1.02239314533295	3.61156071506626	71.5514633008296	5.62412784041525e-10	4.20556941375779e-08
TACC1	1.05487319144282	5.44027718904956	71.5064654691109	5.66216172560151e-10	4.21485169899866e-08
LRP5	-0.698562963610909	6.93575084104443	71.4170138480371	5.74630331947442e-10	4.25821783372404e-08
LCP1	1.07730270793087	7.23696138168442	71.2370812684812	5.92139973036654e-10	4.36829358584125e-08
ACTBL2	1.98842240324923	-0.923256851498412	56.4377533690678	6.01772492871053e-10	4.40688602215065e-08
SAA2-SAA4	2.09302599695354	3.07900817105272	66.7412968951864	6.02728925283506e-10	4.40688602215065e-08
SLC25A38	1.03061726992921	6.62116974153495	71.09441712896	6.06387178224714e-10	4.41401569423662e-08
HLA-DPB1	2.38985414780366	0.0282002544663564	62.0304068201668	6.11455966885118e-10	4.43130489481369e-08
ISG20L2	0.660452733162899	5.37296308267237	70.7116592719742	6.46580473464713e-10	4.66530498638947e-08
SLC35F6	0.916479814708089	5.79807355554073	70.6360129024825	6.54758056017223e-10	4.70367894303028e-08
LAMA5	-0.990485769869995	9.96531427110601	70.3036180168436	6.92338260234989e-10	4.95202466048948e-08
MXI1	-1.24024955618718	4.73301537721597	70.2525420993283	6.98661230935973e-10	4.97561727711155e-08
TSNARE1	-1.19375025987036	3.57913634791165	70.1785832573075	7.07987631068234e-10	5.02030367185497e-08
MCM6	1.26465854544266	5.58705896071002	70.065338802832	7.20949807902115e-10	5.09027694841103e-08
GLRX3	0.667129010034822	5.87105817773258	69.8187044843899	7.51358946598563e-10	5.26246143632452e-08
STARD3NL	0.685488429652392	5.32324506605122	69.8161322687508	7.51734507042893e-10	5.26246143632452e-08
PSME3	0.847548703126188	6.96638921846672	69.7558240718961	7.59379332361031e-10	5.28527749581878e-08
FASTKD5	0.623402746182436	4.69260133208491	69.7417087577683	7.61419224672695e-10	5.28527749581878e-08
PNO1	1.09622631971877	4.35735550643472	69.5483630209914	7.87180483503249e-10	5.44113703113947e-08
MCF2L	-0.918828979899615	4.76730319724604	69.3337607252678	8.15856767740065e-10	5.6157571908334e-08
RIOX1	0.7058938849612	3.81246647536223	69.2792182124893	8.23934661975739e-10	5.64772880173454e-08
ETF1	0.71165379928198	6.58885737349315	69.1811419078933	8.3714214136218e-10	5.71445035997893e-08
CARNS1	-2.40946903935629	1.80283889865947	67.8908854194529	8.51816331626591e-10	5.79059110396242e-08
CNP	0.802766437010395	6.97907628913316	68.9589017126353	8.69431227689103e-10	5.88601363239236e-08
ATP1B3	0.848952445649158	6.36465114329208	68.8723330325549	8.82377844040531e-10	5.94917947225851e-08
RRP15	1.02389778558872	4.04958498640658	68.5641745859599	9.31215112482841e-10	6.25282441447152e-08
TENT5A	0.8814923761302	3.47089190768236	68.3907662108961	9.59366767695892e-10	6.41566776234354e-08
RANBP1	0.961040866241205	6.91845746217988	68.3013985510571	9.72919735724872e-10	6.47996055563153e-08
LSM3	0.815126732658121	5.31299919741147	68.2152893978022	9.87526325134122e-10	6.55072402208929e-08
LETM1	0.96840139801144	5.35611522368107	68.176284554658	9.94255533711545e-10	6.56887461248539e-08
ABCF2	0.82043217092109	5.39705245303341	68.1468630182818	9.99208149293406e-10	6.57518930561033e-08
PLSCR1	1.28283896143927	6.31700847869227	68.1085521813311	1.00570057929393e-09	6.59154590835236e-08
CAMKK1	-1.78583547547018	1.45575681360192	68.1678190835604	1.02102363394043e-09	6.66542055633094e-08
AP5B1	0.701673003615028	4.75018610020916	67.9732475100392	1.02960070041581e-09	6.69484629349428e-08
DCAF13	0.683005871365359	5.22142659550259	67.8488512100444	1.0518170185543e-09	6.81237865048694e-08
PTPRS	-1.02842374596838	5.38710037892903	67.7540917504975	1.06911482049344e-09	6.89725800468142e-08
TAP1	1.23750050285288	6.50580968822373	67.7306603072995	1.07333926663537e-09	6.89746260758532e-08
TOR1A	0.70921042481803	4.98360462546032	67.6259189187741	1.09308817079964e-09	6.9841479599482e-08
PGAM5	0.834363643785433	5.65426307062215	67.6139452549054	1.0953195390351e-09	6.9841479599482e-08
PLCH2	-2.74728192381016	3.93332775936436	67.4759692974919	1.17031351192505e-09	7.43352416396872e-08
XAF1	2.26369219462553	5.23239465340301	67.281093736651	1.18548364730216e-09	7.50091980067993e-08
PGP	0.941537531333181	5.38460777699273	67.1229687653433	1.19253975150898e-09	7.51665572876407e-08
CCNE1	1.2124572298271	4.2404523555274	67.0519185926878	1.20791340160919e-09	7.58449746941708e-08
SECTM1	1.68164831201278	2.80754630228654	67.092156582543	1.21998986424538e-09	7.63119895692045e-08
SLC39A8	1.28220280632757	6.58134674650897	66.9675192799197	1.22502409726624e-09	7.63366341822987e-08
SLC2A1-AS1	-1.55515320935241	2.32037406059113	67.0144296463289	1.25605486630361e-09	7.79749381341915e-08
IGFL1	3.12412767560762	-0.429292199129172	58.0958773447553	1.26127941941975e-09	7.80049162739636e-08
ZMYM3	-1.02825959241325	6.32871407289249	66.7388138534311	1.27478166170272e-09	7.8544693320867e-08
HSPA4	0.595677771424964	7.27177365840417	66.6312570456587	1.29890985139086e-09	7.95763811638279e-08
TIMM17A	0.823517898226825	5.4415216656796	66.602868641164	1.30550859609623e-09	7.95763811638279e-08
