genes	logFC	logCPM	F	PValue	FDR
THUMPD2	0.196607402140298	2.99545444125697	2.39873457770388	0.130438507877617	0.176307936331828
FAM114A1	0.177603509989774	4.55114951919075	2.39839122317622	0.130464137724493	0.176328091497342
CTC-559E9.5	0.304505743228513	-0.270109975007073	2.39622556798101	0.130758490576959	0.176699256150268
ICE2	-0.142393280665596	4.8745230833807	2.39457677224296	0.130760242196423	0.176699256150268
MYO5B	-0.195542354940857	6.64055692079956	2.39434870819114	0.130777870542514	0.176708562488287
RAVER2	-0.112154793594722	4.58833489963472	2.39416967533967	0.130792047898679	0.176713204663368
AGR2	-0.367976502759827	8.61239599392328	2.39055851821921	0.13107309762908	0.177078387870247
ADAM15	-0.160481095324026	7.57482035886956	2.38946734241621	0.131158236735353	0.177178859626645
BCL9L	-0.143010391004848	6.87993312952849	2.38730513038553	0.131327133394259	0.177392451881842
SOX2	0.466375596754669	-0.552765868468139	2.36337691219445	0.131457013851678	0.177553311566006
HOMER2	0.210588330020875	6.80185993860563	2.38373862414898	0.131606274750168	0.177740319014449
PPIA	-0.177453349842991	10.231285659848	2.38354025746658	0.131621816875847	0.177746717240564
ZKSCAN2	-0.171451222541724	3.3030954490383	2.38340661180772	0.131633389618093	0.177747754461729
S100A10	0.235493676968146	8.48862274284586	2.38280586665209	0.13167938911457	0.177781728595794
KCNQ4	-0.378939985542174	0.821049944101021	2.38302035891458	0.131688853095549	0.177781728595794
EHMT1	-0.128480655215181	6.10331512352715	2.38265825459902	0.131690969829697	0.177781728595794
ADAT3	-0.17084388174317	4.00403208377075	2.38121568353124	0.131804623432499	0.177920559619926
PARL	-0.126864292853914	5.05899445074664	2.37970854634467	0.131922599033194	0.178051340778993
HES6	0.20066867995526	5.31567136612762	2.37970101873525	0.131923153167293	0.178051340778993
SH3D19	-0.205618890760981	5.39063524970681	2.37536369317519	0.132264481078948	0.178497373111548
KLHL29	0.215648536832758	4.31650726125208	2.37234287027244	0.132503151385624	0.178804802185621
PTCD3	-0.112924018836365	5.95470588717165	2.37164953351135	0.132557593110835	0.178863596150455
MTF2	-0.130638885242849	4.60459220280883	2.37058582096601	0.132641860761432	0.178962622109925
PAWR	-0.116376807326299	5.49343292850852	2.37026916430651	0.132666731555966	0.178981499165753
TLR3	0.363612193014712	2.6937410041519	2.37015834843891	0.132678383179239	0.178982540523302
ADGRL2	-0.185671074291961	5.8377816084021	2.36992524070801	0.132693933582416	0.178988840715343
DDX41	0.128666984044061	6.16928443787137	2.36920623267224	0.132750828450616	0.179050904225719
PPP1R2	-0.188583581102498	5.11694882479987	2.36858171816378	0.132800312158103	0.179102962396536
RP11-12M9.3	-0.322331397217538	-0.139175424074518	2.36841098503765	0.132936305783508	0.179271675255717
ZNF529	0.16297701676561	2.85286473832352	2.36334509917874	0.133217300197093	0.179635885700195
ABCA1	0.256668617036958	3.11734195115437	2.36201393575417	0.133323459740352	0.179764300974389
LRPAP1	-0.151888594656283	7.37664134392085	2.36141486622405	0.133369222319238	0.179811266708227
COPS7B	0.133672264761723	5.56209860285599	2.35913268964539	0.133551000842956	0.180037949034939
HACE1	0.158590922280907	2.47282686183537	2.35906088515691	0.133559244424193	0.180037949034939
HBEGF	-0.426235506760888	2.75172323042457	2.35879150630032	0.133581062945339	0.18004197571672
MARVELD1	-0.205305514037655	4.24187525997836	2.35872222858235	0.133584119846713	0.18004197571672
ALG3	-0.162188142950662	5.27106521110544	2.35840083713231	0.133609383038273	0.180061273069766
RP5-1085F17.3	0.318494340320278	2.26126023805667	2.35806474760669	0.133641912933492	0.180090359573139
HECA	0.163621292333832	4.12616255526595	2.35644629105842	0.133765790773516	0.180242527972406
ERI1	-0.191192706439696	4.73491668010388	2.35413322222967	0.133950345122552	0.180476423227773
SMARCA4	-0.113528016150175	7.84606806097068	2.35220827235397	0.134104265783108	0.180669009614111
MED29	-0.137011630028969	5.51064813800253	2.3518795479679	0.134130609934373	0.180689703900292
KCNS3	-0.3224259217107	-0.302033032785314	2.35309758636569	0.134197013858732	0.180764355603864
PPP6R2	0.0951698189347295	6.0720796592906	2.34962568366275	0.134311306964958	0.180903496879035
JPT2	0.138627508069962	8.5281990647219	2.34519753809928	0.134667154507743	0.18136793768374
GUSBP3	0.509976687435657	-0.547909778999315	2.3457440267789	0.134715466634843	0.181418151736232
TGDS	-0.14273369079788	3.30933824420962	2.34247484095737	0.134887439834168	0.181634875395915
TUBBP1	-0.277154219724439	1.80207165946738	2.34178118332259	0.134950682246271	0.181705162353364
CUL4B	-0.119586740226721	5.26081603248608	2.34042548843963	0.135051890446664	0.181826552887967
CHMP6	-0.188848840255159	4.19506743984057	2.33784858038563	0.135260558508415	0.182092589854496
CTA-384D8.36	2.28902852045694	-0.832957484331387	2.49026139408348	0.135479628109959	0.182372585061528
POLR2H	0.153745705137187	6.43127387044726	2.33491628685944	0.135497613538535	0.182381872060418
ZDBF2	-0.458468471194454	0.597029511902137	2.33087396539731	0.135583123219387	0.18248203878607
BORCS5	-0.163165169803002	2.71998918027859	2.33274488454507	0.135675557449767	0.182591508148406
ALG9	-0.117706933753665	4.10499106146236	2.33168870544703	0.135759982252762	0.18269018143478
DDA1	0.144949142376308	6.31340867234004	2.33135046350291	0.135787030403371	0.182706395419783
CICP18	-0.423664621162374	-0.65555576814879	2.33363771389936	0.135794243316375	0.182706395419783
LAPTM4B	-0.229644381945276	8.26208184894394	2.32923485032452	0.135959077678165	0.182913214498159
EMC1-AS1	0.295023337706476	-0.389296268258845	2.32962227790501	0.136093362268457	0.183078902827573
UPRT	-0.173940920866433	2.90068647822713	2.32682122372652	0.136157209040118	0.183149815692477
DDX17	0.132538587669536	8.78426933163841	2.32428617486506	0.136362518542937	0.183410987862796
RP11-732A19.10	0.438815171660451	-0.299433808679815	2.32474343521085	0.136449840107654	0.183513433584942
ITIH5	0.260345081618864	7.73984204615276	2.32283809170002	0.136480838510913	0.183540118886866
VOPP1	-0.139845853661012	6.06643826896052	2.32221331767269	0.136531928393459	0.183593816740297
C10orf88B	-0.472391860434603	-0.170710315771737	2.31995333735821	0.13664282847887	0.183727925729946
LAMB2	0.158212645444295	7.90813678852184	2.31888800352164	0.136804195898258	0.183929864884132
DNASE1L2	0.442509087642519	0.620868539898221	2.31852440676807	0.136894206606246	0.184035841536272
PRR12	0.107476822487417	6.08951454245947	2.31707742066249	0.136952715065326	0.184099453794711
CITED2	0.253288169238759	6.06627643463083	2.31669097186104	0.136984440968502	0.184115383242985
BICDL1	0.222432822848294	4.68329965045685	2.31666234116541	0.13698694856812	0.184115383242985
SOX9	-0.163465554857407	5.7530042417011	2.31647609769446	0.137002084626065	0.184120684109418
SUPT5H	0.0952556412256137	7.46246430303625	2.31266932252501	0.137315073913021	0.184526244154803
APBA3	0.152121328758959	4.28630474515296	2.31113923628324	0.137441466974372	0.184681007367099
CYP2U1	-0.254925160414597	2.42549846303442	2.31094469896021	0.137460442599172	0.184691419568685
XK	-0.330166682687461	1.2239501113151	2.31098837335836	0.137477913842729	0.184699808952775
RP11-437B10.1	0.545448319721337	-0.176124283666343	2.30381674361529	0.137568786362988	0.184806802585131
MTLN	0.221730628155991	4.07586844577415	2.3077031575183	0.13772517420354	0.185001783361022
ESR1	0.197374574695116	6.18700829003467	2.30728835067089	0.137758931092773	0.185032019546636
CYBRD1	0.34207302172399	2.92185082624708	2.306901428204	0.137794796096672	0.185065082095384
CCL20	0.582915019208919	6.76786641346941	2.30640358207513	0.137839778323381	0.18508742680801
ITGB1BP2	-0.411926556803411	0.0700931385793146	2.30714485493484	0.137842581537674	0.18508742680801
ZNF485	-0.30490310005404	1.2907661426753	2.30642270442012	0.137845185900659	0.18508742680801
RPSAP12	0.34400498494502	0.745361181427179	2.30449785292389	0.138034670347003	0.185326725037016
F8	0.343873287823543	-0.0428429311153007	2.3038338714969	0.138132839841652	0.185429301049867
NPHP3-ACAD11	0.717670952489926	0.0689134473050648	2.30385356618789	0.138133614027483	0.185429301049867
CDYL2	-0.45284375361774	0.114229289911986	2.29359749263649	0.138256591224582	0.185579241370398
RUFY2	-0.181244218557843	3.57690235795801	2.29980603657874	0.138379679127572	0.185729305811184
CNTNAP3	0.371495895649543	2.87057579926892	2.2994644876869	0.138409469013344	0.185754134013584
ZNF267	-0.199994927693961	3.66285056746678	2.29915988451653	0.138433353198804	0.185771032994006
ACP1	-0.112642420683397	6.79805254771844	2.29791156130592	0.138536380697656	0.185894127149848
ZNF394	0.113378061098304	3.7590845502796	2.2976706593599	0.138557032407837	0.185906674834135
RP11-680G24.4	0.335318923050272	-0.384512755425719	2.2979247259044	0.138612767538016	0.185966289248728
FAM66C	0.32667658500926	-0.383580755955654	2.29145441963113	0.139134196972987	0.186650629895019
JUND	0.267650994952599	8.52372853115398	2.28984445075241	0.139209339528867	0.1867362071583
HAUS3	-0.156572354061205	3.94595170077827	2.28823531469933	0.139344563727139	0.186902357755822
AC016747.3	0.223178221727146	3.80920166079447	2.28745306462245	0.139410439871969	0.186975472552891
NBPF12	-0.142186605972234	4.09097531602776	2.28691881387867	0.139454776609797	0.187019689411247
NAGLU	-0.150178133583974	4.8942796761972	2.2861181024819	0.139521582527308	0.187094029520439
RP11-425L10.1	-0.382735606201365	0.678812608307681	2.28598298691315	0.139565718205021	0.187137959914484
SEC14L1	0.185176830801445	8.33754191919337	2.28483355206881	0.139629270082042	0.187207915413176
WDR37	-0.122923318683762	4.39231247115432	2.28185628944755	0.13987977272846	0.187528493289537
RP11-120B7.1	-0.302327717311665	1.24457798295766	2.27657465974441	0.140079647133372	0.187781150178545
ZNF549	-0.188672146975049	2.35879634770245	2.27804565153384	0.14020340855915	0.187931742378112
FSCN1	0.265638663177187	5.78872277458799	2.27720981765334	0.140271051628714	0.188007093884958
ST8SIA2	-0.487220215783149	-0.761322063845433	2.27504507175329	0.14034815061253	0.188095105965518
THAP10	-0.195842487479114	2.27132432659605	2.27528146197579	0.140437301134857	0.188199253907587
NCK1	-0.206973250226917	4.54479430787304	2.27420846558933	0.140524878489565	0.188301276861761
ZDHHC8P1	0.429117664262538	0.551934835779087	2.2689597686386	0.140981472328268	0.188897719601917
SLC34A2	0.253473389207871	7.94149270809007	2.26736771964336	0.141104569435002	0.189047257250201
NELFE	0.143734147172786	6.37738456675632	2.26587793513668	0.141231251884657	0.189201573677076
CCL5	0.46600623367357	1.13507644456739	2.26596077164926	0.141276964200998	0.189247401520285
LIN37	0.209575435645486	2.99592035619646	2.26469729788249	0.141333057114359	0.189307126086006
UBN2	0.187644340331519	4.69948861345707	2.26333860883962	0.141447669404287	0.189445217729376
KCNG3	-0.48056511442513	0.3654513124158	2.26369992073217	0.141500524745773	0.189500580640891
AVPR1A	0.461717786261464	0.404942985296206	2.25858443011153	0.141531268759761	0.18951796847441
MARF1	0.115035194636598	5.33053109628778	2.26229410994112	0.141536548579211	0.18951796847441
PHC3	-0.14634965905123	4.57970217705645	2.26112366704931	0.141636624417817	0.189636535224017
NAPSB	0.383338148680108	5.77542903623176	2.25489086804793	0.141745119435462	0.189766354153059
NUDT12	-0.155835966639871	3.93657726723807	2.2594022619182	0.141784024087189	0.189802992941521
UCP3	0.375464107762801	0.0589164175312433	2.25965148016167	0.141837090030234	0.189858581618176
ALKBH4	0.144986080778108	3.54989604856804	2.25729611958804	0.141964354662126	0.190013473154881
RBM17	-0.129013508744877	6.5607351866231	2.25646698786608	0.142034558613096	0.19009197231891
LRATD1	-0.449714381546247	4.7232802252226	2.25499506443112	0.142133959043362	0.190209530645273
SLCO3A1	-0.273540573077878	4.65130739557443	2.2550432884948	0.142156888618137	0.190224741716038
ADARB1	0.148373177302758	4.01689503216618	2.25299056012868	0.142333164978047	0.190445131927926
DERL2	-0.124407949246166	5.11603078387902	2.25168568521753	0.14244477007379	0.190578961652889
ESPL1	-0.264269306935959	4.56147055883519	2.25051157163424	0.142546066186482	0.190698978192552
NAAA	-0.163146341579314	3.49650230662709	2.25018450141096	0.142574727357744	0.190721811657363
RPS3A	-0.172960771868592	10.02374015286	2.24891523834523	0.142683027799655	0.190851165975455
MNAT1	0.117205375643466	5.03027952873675	2.24690577513308	0.142856198804024	0.191067262319105
PTPRA	0.100722818051079	6.33413976929154	2.24669110608088	0.142874678461463	0.191076443815099
NFKBIB	-0.189714584821341	5.04341564667206	2.24634022321069	0.142905082596821	0.191101569972386
STX1A	0.268229750123009	3.96080817596876	2.24608510012897	0.142927643022334	0.191116203800732
ELP2	0.122427396913497	5.73007160374642	2.24482104862957	0.143036053937453	0.191245621206522
RP11-79N23.1	0.345321389695515	-0.147085776457643	2.24250768068399	0.143356354295324	0.191658300244809
RP11-163E9.2	0.438225669697441	0.573798850306219	2.23944307307077	0.143558596680039	0.191913089060891
RP11-849H4.2	-0.344771519902525	-0.416267007608771	2.24033221914464	0.143588290877069	0.191937188040844
PHEX	0.359137839641724	-0.12472287719992	2.23394499870283	0.143742095727785	0.192127170687178
ZBTB26	-0.230096285361888	2.43763937657687	2.23492614824348	0.143896024605958	0.192317288227526
GLIS3-AS1	-0.492549471187749	0.234279126772633	2.23491029545336	0.143985268500149	0.192420930308363
RAC1	-0.0960427824565758	8.41904059451643	2.23349776068973	0.14401771440054	0.192448657266127
NR4A1	-0.314736134556888	4.12747888092807	2.23262795982972	0.144094288978401	0.192535343403482
ABCA12	0.314706527330633	3.61387825841456	2.22969500019651	0.144356362708706	0.192869854862415
ZNF749	-0.168633081339263	2.85217962558782	2.22933224098022	0.144382720919369	0.192889405704446
PCDHGB4	-0.457531913432464	-0.0366788554157458	2.22186833746656	0.144458242123017	0.192974627784471
GP1BB	0.64259746803838	-0.651124108583772	2.2240623885046	0.144779900043239	0.193388611205856
SMG1P2	-0.290206572798966	1.8605450335496	2.22462108110094	0.14479808000489	0.193397192024068
CTD-2574D22.3	-0.364153889159488	0.0690977049017853	2.2237632303575	0.144951348564553	0.193586185682372
ST6GAL1	0.251239827623617	4.42146365845262	2.22119842443487	0.145093332539029	0.193760079032354
EXOSC10	-0.0978592801441941	6.46012223882911	2.22078914014878	0.145128893187767	0.193783687958964
NDUFS5	0.19116034379772	7.43958235474043	2.22072447404363	0.145134570502851	0.193783687958964
DAB2IP	0.15026078447497	6.66963578761107	2.21862816276736	0.145318834243014	0.194013970307728
CAPN15	-0.181243706653487	6.58432036856722	2.21657863222406	0.145499249525612	0.194239077655266
BMS1P1	0.200464569906086	2.11700249570678	2.21529593656486	0.145616964698806	0.19438045166018
