genes	logFC	logCPM	F	PValue	FDR
SAMD9	1.96189071423287	4.11549035746081	76.6651713019702	2.45463755376559e-10	3.03618363887201e-08
TEX30	0.755529225829922	3.13632873107329	76.5812578911303	2.4871278315634e-10	3.05341342963056e-08
MCM10	1.93111326665614	4.00097570147586	76.5269781860225	2.53389335321192e-10	3.08778367064366e-08
UHRF1	1.63373928273297	5.70578273246046	76.3729269225067	2.56742971467198e-10	3.10564604676976e-08
NMU	1.42143880954778	0.900129610028043	76.826802673036	2.61258928538399e-10	3.12485005142944e-08
CHRNA5	1.28340074947166	2.18552209130723	76.4411080224118	2.62368306147123e-10	3.12485005142944e-08
TRNP1	-1.10535936521294	6.46881653969566	76.1943741504242	2.64029029936595e-10	3.12485005142944e-08
TFDP2	-0.628226003105	4.90709808991293	76.1248553460307	2.66996927531016e-10	3.13740461058053e-08
EIF2S1	0.800129820043489	5.9480100282964	76.052668487567	2.70073569032409e-10	3.15104984691642e-08
RRS1	1.143983037155	5.18284769804964	75.8981798163727	2.7689905025003e-10	3.20793399694594e-08
ACSL5	1.28530783432907	5.09721661397266	75.6815874217848	2.86641818392075e-10	3.29758360445316e-08
TACC1	1.07509210826615	5.44027718904956	75.4130996711838	2.99172610777887e-10	3.40686268506196e-08
KMO	1.97112816376508	-0.747227026742226	67.9161251969817	3.00282711892277e-10	3.40686268506196e-08
NCEH1	0.892394444444801	4.62645038256864	75.3163110264987	3.03966411149233e-10	3.41969897707491e-08
LCAL1	1.7753572156598	-0.097791227364363	65.5913783269384	3.05571545577784e-10	3.41969897707491e-08
EHD4	0.796085471592362	6.23356713793103	75.1566857353139	3.11702315688911e-10	3.45521031469475e-08
MYCN	1.60578010112629	2.49819581785245	75.174417659762	3.12945314503384e-10	3.45521031469475e-08
NR2F1	-1.03534611867272	4.35602025533213	74.8882565444105	3.25596793555261e-10	3.56412060672312e-08
NUP93	0.725603345302067	5.54939924449567	74.8568000780773	3.27142551586646e-10	3.56412060672312e-08
XAF1	2.393144145425	5.23239465340301	74.8953097597015	3.33010405913289e-10	3.59598510605294e-08
GGH	0.985857561681912	4.40067673551936	74.7222492448921	3.3443907435785e-10	3.59598510605294e-08
CA11	-1.69956550153628	1.06319160479398	74.9835188863278	3.42922287263673e-10	3.66325619985369e-08
VARS1	0.80991013093743	6.96664382026257	74.4561009023755	3.48978519516574e-10	3.70390040294656e-08
HLA-DRB1	1.84432694022603	3.76763362338428	74.2080821804781	3.66082702135188e-10	3.8605298287346e-08
CCT6A	0.649807566149429	7.85882861831332	74.0140955894448	3.74899641319251e-10	3.92832738811656e-08
RASSF10	-1.36307511575888	4.30675204564693	73.8469828626779	3.85484559678574e-10	4.01367499447609e-08
FAM98A	0.747344126724726	5.22708896494979	73.7415280074035	3.91970909731431e-10	4.05554304150426e-08
C1orf21	-0.892132684081459	4.56939093487273	73.5844863552431	4.02175453602001e-10	4.12629015683082e-08
LRRC32	-2.53364682681583	4.5915808875417	73.5918903819198	4.03825126283972e-10	4.12629015683082e-08
SEMA4B	-1.19062019685853	7.78275944792851	73.4591935091629	4.10358554612129e-10	4.16716579131119e-08
SPATA5L1	0.657145263099004	3.47801537447259	73.2531582869353	4.24859387809287e-10	4.28795201769975e-08
GTPBP4	0.764900083308805	5.86063966111718	73.1139952957468	4.34220478597149e-10	4.35570798378152e-08
TP53I11	-1.40387649737496	5.35978290545289	72.6260127021543	4.70484144707651e-10	4.69086949368822e-08
ERCC6L	1.40014525976526	3.34029231710971	72.3927906557512	4.90530264285681e-10	4.86127311913478e-08
ANLN	1.29562437061896	6.16360331181362	72.1125460680595	5.12024063769493e-10	5.04389692998319e-08
ORC1	1.38180337961229	3.43811774630338	72.0543112882125	5.19447038274946e-10	5.08656144444115e-08
SEMA4G	-1.33670342986186	4.07811614219089	71.9414794160036	5.2728647252351e-10	5.13277500561199e-08
IFITM1	2.01389597517054	8.04741324355311	71.7918480548998	5.40019610110947e-10	5.22580153290305e-08
CMBL	-0.923654315957329	3.26213811694769	71.6583785445947	5.5263769143953e-10	5.31663313559749e-08
SSR3	0.744601837126693	6.8486176835371	71.5580057323274	5.61309445108087e-10	5.36866376829834e-08
PCNA	1.12502956065901	6.62361350448247	71.5028331173936	5.66498824954928e-10	5.38697813256272e-08
GATA2-AS1	1.52825579402862	0.257844748086694	64.4761371265008	5.79886938171295e-10	5.48259771256091e-08
FUCA2	0.690289684763327	6.86269156982427	71.3066997056422	5.85286686999773e-10	5.5020293073333e-08
TSR1	0.736711893799201	5.81149666751984	70.8249686410682	6.34368681581035e-10	5.92954498902819e-08
SLC39A8	1.29793111239302	6.58134674650897	70.5987501921272	6.58846601303865e-10	6.12355109494344e-08
RNF157-AS1	-1.07191175520467	2.84181866839486	70.492965623324	6.72167022068871e-10	6.21225824722191e-08
USP31	0.711089163267287	4.09336900735606	70.1958469645992	7.05367474149327e-10	6.46993633305669e-08
LRP1	-1.62902365874955	5.26053593749251	70.1747488520336	7.07913524983408e-10	6.46993633305669e-08
ABCA2	-1.47539162355345	6.14619518685605	70.136859042002	7.12148457626e-10	6.47268192066593e-08
OLFML3	2.28702945080154	1.5774641196941	70.4483051684151	7.21547994224985e-10	6.52208024889848e-08
PAK1IP1	0.844658559663153	4.34277856013116	70.0047723505758	7.28496045934734e-10	6.54890079326356e-08
IFI16	1.99752176754898	5.18255239568717	69.866356241768	7.45747097618827e-10	6.66754646898224e-08
WDR76	1.43324468094718	3.29559652755308	69.6841115321846	7.7682622716029e-10	6.87827953112048e-08
TUBG1	0.68445637871107	6.17537512642886	69.6151670797245	7.77679164055930e-10	6.87827953112048e-08
KBTBD8	2.07532111989315	0.275089074907406	54.870957052276	8.07312402419931e-10	7.10219055198411e-08
DDX60L	1.55343383361457	4.51549660791233	69.3418229773546	8.15249613627323e-10	7.12400938165733e-08
MELTF	1.18258038526585	3.83967384429129	69.3194387458621	8.18453451542907e-10	7.12400938165733e-08
MESD	0.617467643046341	6.18918048348207	69.0853288481819	8.50906091073438e-10	7.33422012966191e-08
RASGRF1	1.60156902380933	0.161643006805934	69.4874799593764	8.52100501822334e-10	7.33422012966191e-08
USP14	0.767321753966172	6.09635553564898	69.0505156055865	8.55978520998776e-10	7.33422012966191e-08
IGF2	-2.4996475197709	7.38485877857844	68.9908103448056	8.67686104131184e-10	7.39601248656068e-08
ZCCHC12	2.12059562437874	-0.929167556521925	58.8897587065948	8.88771669647921e-10	7.53669213266905e-08
SHCBP1	1.34619056388309	3.85847992391283	68.4505528940658	9.49796313957641e-10	8.0128713645729e-08
ZNF710-AS1	-1.10325726714829	3.23288840593796	68.4159605808316	9.55951887962936e-10	8.02365536167258e-08
PITPNB	0.524088263713378	6.24214652914001	68.3375055032203	9.66913786855205e-10	8.07446634901268e-08
ZFAS1	-1.03858038713725	6.69119858077523	68.2638694352713	9.79205867323976e-10	8.13581602189228e-08
HDAC5	-1.41551245713041	4.05127024833282	67.8890592554509	1.04592999769013e-09	8.63251710361538e-08
HELZ2	1.19098638542719	6.4496247714316	67.8610619516409	1.04948235409585e-09	8.63251710361538e-08
MPO	2.55507771038138	-0.408833705052633	59.7066367734703	1.067227243186e-09	8.73480367047404e-08
RAB5IF	0.70651475481418	5.96739378500783	67.7251979359324	1.07436494747425e-09	8.74969195589051e-08
CARD6	1.0072333118369	3.00733130065957	67.6013347237433	1.10044905614586e-09	8.91797409983031e-08
NDUFAF4	1.02799365111368	3.52279005673462	67.5244742694762	1.11433922722613e-09	8.98013523936269e-08
MELK	1.02075411146836	5.42719468243893	67.4900554292378	1.11903697287056e-09	8.98013523936269e-08
DPYSL3	1.62229321767705	0.0902307203121955	65.085263100672	1.1256814904455e-09	8.98960495112573e-08
SEMA4A	-1.04680618146073	3.93743390272558	67.4260238793711	1.13217486052338e-09	8.99778194708703e-08
UBE2L6	1.72887942425659	5.1981604372999	67.3617690114806	1.14488069413148e-09	9.05501552844089e-08
DCAF13	0.680685188567091	5.22142659550259	67.2702881947345	1.16245081675595e-09	9.14998965858955e-08
DDIAS	1.31167304842475	3.3366268962883	66.8645476780821	1.25182778289223e-09	9.80658040779052e-08
VRK1	0.987197326891914	4.67148999539834	66.772142902331	1.26779564411949e-09	9.88460006701886e-08
NPR3	2.00680117396916	-0.0737462899379629	58.3351805395415	1.31558133189408e-09	1.02087870240517e-07
SCFD2	1.07919254400621	3.70094038068604	66.5355153562567	1.32348484267715e-09	1.02219010079257e-07
PAQR4	0.957764714005879	5.82017653718747	66.4926441306733	1.33074171747379e-09	1.02299214925987e-07
RBMXL1	0.556673994368066	3.94380472234844	66.4634703039043	1.33847019302419e-09	1.02414758816004e-07
FASTKD5	0.609518349607946	4.69260133208491	66.3529856355507	1.3640072786668e-09	1.03885572876609e-07
TAP1	1.23361209289878	6.50580968822373	66.2453651095321	1.3895785292104e-09	1.0534542112461e-07
XRCC2	1.40132417038999	3.3780058880956	66.2055241996071	1.40278107997055e-09	1.05520004940344e-07
CDC6	1.47142155849318	5.17302351593818	66.186140331495	1.40470980985565e-09	1.05520004940344e-07
CAPN5	-1.31588236994665	4.54322607707583	65.4178369553301	1.60782857642987e-09	1.20229035958399e-07
PRPS2	0.66742299269952	5.36787455828467	65.3751276859552	1.61958108248569e-09	1.2055985695915e-07
ELOVL6	1.24021672906848	5.28147343676378	64.9328594592881	1.75191916739992e-09	1.29823523526559e-07
KLRK1-AS1	1.4046693390237	1.69588528177958	64.9910729327434	1.77690296503517e-09	1.31084442501317e-07
GINS2	1.42651976916001	4.17435181849075	64.826929658382	1.78796068773494e-09	1.31311344972891e-07
HNRNPAB	1.01864714343813	7.75207582500698	64.654778493248	1.84013682534217e-09	1.3440466424426e-07
DCBLD1	0.631147615160904	3.93003685315589	64.6388047898014	1.84641992092899e-09	1.3440466424426e-07
FRMD5	1.07749078831869	3.29102095615347	64.6128619659394	1.85757258882763e-09	1.34620822285477e-07
RANBP1	0.934823366214924	6.91845746217988	64.4680335680806	1.90239918941767e-09	1.3726477660136e-07
DBP	-1.87296682546178	4.28053873266326	64.4559652632673	1.91077006406359e-09	1.3726671757166e-07
COL1A2	2.66407841531839	7.20237724542713	64.2632778082493	1.98769114306447e-09	1.42171769541537e-07
POLE2	1.52752540956366	2.16122338510585	64.3372644443497	2.00927122529287e-09	1.42995406902969e-07
SLC15A3	2.09259060500664	1.32562407631795	63.373414829489	2.01659074837328e-09	1.42995406902969e-07
AIMP2	0.827053171446449	4.9885311394303	64.0647440857358	2.04504495696291e-09	1.44135227956459e-07
ARSB	0.888669755701838	3.47244891545675	64.0566440300977	2.0501880336643e-09	1.44135227956459e-07
CA2	1.41028706556944	2.07466967990454	64.3475680534586	2.06291881052539e-09	1.44413095114695e-07
TRAPPC6A	-1.05981310932661	4.08246967977434	63.9003180392685	2.10686694363309e-09	1.46864695295372e-07
CIP2A	1.4340710846355	3.71943013610802	63.7833820525553	2.15566852997455e-09	1.49632502053213e-07
VKORC1L1	0.570251412021806	5.1455971562003	63.6905185901514	2.18688892301905e-09	1.51161805347002e-07
CHAF1B	0.877232588294876	4.77917758103606	63.5813692197905	2.23041392957055e-09	1.53365061704725e-07
RAB40B	-1.12793421332892	4.09685148887205	63.5655504685328	2.23740896049687e-09	1.53365061704725e-07
CHAF1A	0.972579654629623	5.39025832017266	63.4578135747735	2.28052167419478e-09	1.55671626814018e-07
HP	2.58131092784047	2.41958864198127	61.485175797743	2.30525906314108e-09	1.56709986974107e-07
SOD3	-1.87625763595501	5.82285030987594	63.3714688292167	2.31664306133352e-09	1.56835781901225e-07
DLX6-AS1	-1.31074345980457	2.40617500821017	63.1572811535609	2.42068800580681e-09	1.63207944194786e-07
WDR4	1.17298600539308	3.10173668312323	63.1220668390299	2.43294576873135e-09	1.63364860577141e-07
WDR77	0.666472758096959	5.7583024769415	63.0414056228088	2.45830798558079e-09	1.64396848255242e-07
HLA-F	2.33239232040811	3.64623111330228	63.0472555582535	2.48967482348221e-09	1.65019014824803e-07
PFAS	0.959317198632503	5.11816404166897	62.9553799222824	2.4973879911963e-09	1.65019014824803e-07
AKAP5	1.31387183905927	0.712841804544851	62.3788047110155	2.49770437610942e-09	1.65019014824803e-07
CBLB	-0.956849120955277	5.65779698246017	62.8514750385489	2.54433026145442e-09	1.67427108524747e-07
RAP1GAP	-1.27106213355597	4.68714117056019	62.7630269718002	2.58664431372362e-09	1.69410919365327e-07
PRR36	-1.26344703339922	5.3369569133953	62.7435896492272	2.59507334995212e-09	1.69410919365327e-07
SLC27A1	-0.980930334309553	5.61384478760211	62.5789479353329	2.67350500292793e-09	1.73841228471017e-07
RIOX1	0.672668616663249	3.81246647536223	62.4278879941147	2.74983228942737e-09	1.78100358241613e-07
RP11-314M24.1	1.22185341000006	3.0842343986437	62.2258348604159	2.86046490594961e-09	1.84539247716773e-07
LINC00868	2.12671703243209	1.63961051631122	61.9490127451938	2.88419480888643e-09	1.85080941787105e-07
ANXA6	1.33411971201887	1.93521853625124	62.2326040777007	2.89136235118145e-09	1.85080941787105e-07
DHCR24	1.04897203230047	9.19569037604207	61.7111992392186	3.13268462090334e-09	1.99751142242174e-07
ZWILCH	0.970925442599097	4.39035219878557	61.6563423808729	3.16610951831051e-09	2.01102964037553e-07
KLHL24	-1.31225984260965	4.17246468376482	61.6138279811905	3.19149061135831e-09	2.01665326339146e-07
MRPL15	0.752816273708608	5.33908814270757	61.5970410986125	3.19948028536363e-09	2.01665326339146e-07
ILDR2	2.09000251820048	-1.07042618090624	51.9465240090676	3.24460154376863e-09	2.0372877861274e-07
PGR	2.43488675206623	3.98072563297877	56.8545219644504	3.27274608449212e-09	2.04714622950494e-07
PPIF	0.619367031274699	6.41979072817657	61.4273702868334	3.30048650256773e-09	2.05667816112658e-07
BRMS1	0.62494990298574	5.75706205532432	61.4045122509042	3.31445326980819e-09	2.05758757515527e-07
TLE2	-1.84198480911041	3.16448732672192	61.2746574454274	3.40314932251941e-09	2.10470712423936e-07
SRPRB	0.773146519953572	5.51956332386125	61.1831282139247	3.45282247839417e-09	2.12158225926569e-07
RASD2	-2.74677024424472	1.01465240028286	60.272862115988	3.45622786142608e-09	2.12158225926569e-07
IGFBP3	-1.60205604614256	9.76655023250853	61.014791808277	3.56152109069785e-09	2.17808860457511e-07
