genes	logFC	logCPM	F	PValue	FDR	sig
ATP1A1	-0.943809397561533	9.26401963645764	22.2410927058558	8.28022387513829e-06	0.00189987557808765	Not Sig
PPP1R3B	-1.04560305755174	5.49142667416919	21.9516163383024	9.35619129358393e-06	0.00209349091989563	Not Sig
PLEKHA8	-0.898760546899399	4.2997260518724	21.949707703337	9.36416399540426e-06	0.00209349091989563	Not Sig
SSR3	-0.957276624921016	6.61156314858014	21.8524294509245	9.75684920049647e-06	0.00215367008048427	Not Sig
ACY3	2.09042735066404	0.350254645915682	21.7145845738317	1.04486124385041e-05	0.00227753629628293	Up
STEAP4	-2.83144629317984	1.41085644447833	21.4818709394674	1.09964168173403e-05	0.00236735205507137	Down
PHLDB1	0.883133099071569	5.08292706484559	21.5030494488558	1.13142015965419e-05	0.00240606155415241	Not Sig
ELK4	-1.24356737285059	4.8441119348419	21.4236906352856	1.17021680340127e-05	0.00245858320695318	Not Sig
GCLC	-1.15482296178908	4.26785944251007	21.3416689667869	1.21179037933428e-05	0.00249297898171647	Not Sig
TOP1	-0.988654956464762	6.68004282910917	21.3320682393369	1.21667274741033e-05	0.00249297898171647	Not Sig
NDEL1	-0.784653503739561	4.97300354909241	21.3074922351435	1.22947696081899e-05	0.00249297898171647	Not Sig
CXCL8	-3.00705363344464	6.87402722048212	21.2801349358872	1.24388132097468e-05	0.0024931956867996	Down
CDR2L	-0.845841506167723	5.93210761927995	21.2223804775157	1.27482893227645e-05	0.00252618942284508	Not Sig
LRRC8A	-1.0831923339229	5.67939712369858	21.1449239712477	1.31759126328534e-05	0.00258159061226626	Not Sig
PFKFB2	-0.831893031604629	3.79872002175013	21.0709176186394	1.35994304435453e-05	0.00260799218805093	Not Sig
CDK2	-0.750572677384103	5.20713729059879	21.0540757976314	1.36963604111351e-05	0.00260799218805093	Not Sig
FAM177A1	-0.734784309718298	4.60059648904486	21.0412227042357	1.37720254325441e-05	0.00260799218805093	Not Sig
RASSF1	-1.1578774187448	4.33312129437278	21.0180779091586	1.39088928483047e-05	0.00260799218805093	Not Sig
LINC01829	1.40366648238718	2.3628233060387	20.9859366823302	1.41212134888873e-05	0.00261963532786401	Not Sig
RFK	-0.984404308870793	4.09938111137595	20.9518081698887	1.43082861107338e-05	0.0026263988757787	Not Sig
MPZL3	-0.925402659114504	4.93260827327029	20.8174682641219	1.51528847791012e-05	0.00275245838310383	Not Sig
FAM111A	1.01870360714781	5.42106349867311	20.6976692759377	1.59497260097003e-05	0.0028571202360499	Not Sig
CSRNP1	-0.939973274758586	5.17695246541914	20.6610383901794	1.62019664208724e-05	0.0028571202360499	Not Sig
FBXO21	-0.91833076287509	6.19032277349318	20.6583382047652	1.62206046203085e-05	0.0028571202360499	Not Sig
RP11-469H8.6	2.04002193388607	2.53459833041907	20.63613668538	1.64214358320417e-05	0.00286356998039143	Up
AGO2	-0.713305494740543	5.67325767190416	20.5946957522982	1.66690696986099e-05	0.00287797264756792	Not Sig
UGT2B7	-1.08310223420438	5.90064818612896	20.3855873523315	1.82339795515583e-05	0.00311729544529483	Not Sig
TXNRD1	-1.21889484969059	7.01885007105647	20.3512072930664	1.85053008971267e-05	0.0031179518572903	Not Sig
SUOX	0.862525690085427	4.73551808429191	20.3300359374375	1.86749678243306e-05	0.0031179518572903	Not Sig
SPRYD4	0.702052260296472	3.88173276823471	20.3178560479809	1.87742255428077e-05	0.0031179518572903	Not Sig
SLC14A1	2.91955286508182	5.73592024043024	20.2542556518799	1.93462751434458e-05	0.00315552304741457	Up
MAP1LC3B	-0.853852132590352	6.05480941407603	20.2261080643086	1.95281177227437e-05	0.00315552304741457	Not Sig
ADAMTS1	2.56039622636358	6.60232828739507	20.2243627548596	1.95433242987025e-05	0.00315552304741457	Up
UBR4	-0.783953526449953	7.24493195402409	20.1880434582519	1.9850679043722e-05	0.00317574441435252	Not Sig
PLAUR	-2.48833776496669	5.27638671640298	20.0603438988542	2.09759510486276e-05	0.00329715856452917	Down
ARHGDIB	1.15197070785078	3.99809768287479	20.0589149276765	2.0987762396074e-05	0.00329715856452917	Not Sig
LRRC59	-0.943323535915674	7.43935388214892	19.9935198095928	2.15865062463833e-05	0.00336094192789671	Not Sig
UAP1	-0.820052105484035	4.45509144316203	19.9204207664203	2.2279257031538e-05	0.00343810339925627	Not Sig
RNF224	2.20749752762863	-0.516146493066471	19.8750713095463	2.28203056176362e-05	0.00347889793475447	Up
FOXRED2	1.14715367088799	4.26714440453634	19.8498134487063	2.29698879361232e-05	0.00347889793475447	Not Sig
LARP1B	-0.779576240515387	4.3015941352786	19.8324839476316	2.31421126523408e-05	0.00347889793475447	Not Sig
CLN6	1.02720256437009	5.16135952990813	19.7753341249404	2.37202222568239e-05	0.00353532680097859	Not Sig
PER2	-1.10512161726582	4.85598115244321	19.7352639576788	2.41349816871386e-05	0.00355784390934489	Not Sig
EPHA4	1.88197618896823	3.12383869549944	19.7227112697331	2.42793568764791e-05	0.00355784390934489	Not Sig
SLC12A9	0.935802984958946	5.23141089499653	19.6777885804512	2.47423310717196e-05	0.00359330353324247	Not Sig
