genes	logFC	logCPM	F	PValue	FDR
CTC-459F4.3	-0.593862344980435	2.50657939118877	25.8677216161	1.24066083712113e-05	4.41968632123859e-05
DNAJC6	1.01754458740072	1.96935591577897	25.8599632145285	1.24507279554004e-05	4.43364204435663e-05
ZNF627	0.416203072799278	3.90213018630982	25.8532119075727	1.24513451136674e-05	4.43364204435663e-05
GDF9	0.933190767356029	-0.344531043700838	25.9067648120016	1.24538689970044e-05	4.43364204435663e-05
RP13-131K19.2	0.91419709307139	0.219665152615256	25.9319935748332	1.25034497428583e-05	4.45032998095548e-05
ZNF512	-0.497429407575885	4.64066291506151	25.8364534858142	1.25122791624533e-05	4.45250929053686e-05
RP11-298J23.10	0.745800166260294	5.05278156339418	25.8295638798642	1.25377810755539e-05	4.46061930090695e-05
TTK	-1.21511836406488	4.3306842602523	25.8277189432087	1.25456163761397e-05	4.46244183792162e-05
UBE2J2	-0.389198865440262	6.09211925999623	25.8245602832698	1.25558749986501e-05	4.46512536971019e-05
KCTD13	0.595053696232574	4.65838841910696	25.8221470723014	1.2565604295392e-05	4.46761954319199e-05
TNC	-1.75309922047367	7.22895071892742	25.8202334674794	1.25722218241253e-05	4.4690065088307e-05
SLC25A15	-0.656824268349992	3.83772967455789	25.8153717615716	1.25932931225766e-05	4.47552959947089e-05
CCDC39_ENSG00000284862.3	1.38608006415997	4.04266027686207	25.8005462721995	1.26522957241004e-05	4.49552736408586e-05
FUZ	0.491667498945135	5.3339221612593	25.7949898778731	1.2667010589525e-05	4.49978387407204e-05
ZC3H12B	1.14323615781715	-0.405678126175121	24.8632711955689	1.2703332467169e-05	4.51171248742223e-05
DAXX	-0.431107371846809	5.71617150730353	25.773751614003	1.27472182597917e-05	4.52632176973525e-05
TERF2IP	0.436738911367392	5.73408113507582	25.7726667597731	1.27513336950568e-05	4.52680601245962e-05
RPSAP58	-0.693822976961247	3.36603482040887	25.7633102563393	1.27907723824895e-05	4.53982732393387e-05
STX16	0.538036871214684	6.55332607435908	25.7571811576042	1.28102619098018e-05	4.54576399219476e-05
PLEKHB1	0.540301248239914	5.9694117573177	25.7462964787616	1.28518899077484e-05	4.55955231555679e-05
UCKL1	0.541638732034343	5.35376055131982	25.7444779786671	1.28588797974681e-05	4.56104854566942e-05
ACADM	-0.82182493203385	4.20375266315001	25.7298092704533	1.29169970543622e-05	4.58067511406151e-05
SMUG1	-0.403871122602858	4.44511984215922	25.7087566199922	1.29974043826473e-05	4.60819610989073e-05
CCM2	-0.568091867618829	5.26946526715543	25.7077769118211	1.30004376141844e-05	4.60827837084565e-05
GRAMD2A	1.24439145669925	5.50458183362488	25.7021824651331	1.30229000385984e-05	4.6152461985132e-05
NUCKS1	-0.465723757393258	8.09428239245269	25.7011897372104	1.30258073973095e-05	4.61528230655048e-05
LRRC66	1.28568281697804	-0.480407647595745	25.7023705181728	1.30503286641782e-05	4.62297495379835e-05
BRPF1	-0.459978040836126	4.29392060229751	25.6941874090577	1.30542354984705e-05	4.62336336243999e-05
KHSRP	-0.415096573864609	8.31182057973823	25.6753260347348	1.31266712707991e-05	4.6480169839844e-05
RP11-467J12.4	0.881795549806858	7.38083443681984	25.6711955467223	1.31428613912162e-05	4.65274828377228e-05
SAMD8	0.436504691516671	4.14687693393892	25.6660993985124	1.31643297312167e-05	4.65934570585727e-05
RP11-262H14.14	-1.40562106105307	0.287290865663505	25.7481177883417	1.31802056191621e-05	4.66396133880051e-05
POMGNT2	0.557665576885135	4.87084941172319	25.6525447559875	1.32166947425877e-05	4.6758676389314e-05
SP6	0.765157058303183	1.40087937767289	25.6799124874313	1.32359953907057e-05	4.68168910282734e-05
TMEM139	-0.532944668637009	5.80817568362815	25.6432296521667	1.32530250446661e-05	4.68670496581689e-05
CTD-3092A11.2	0.6709808043147	3.04574146027395	25.6422494627395	1.32620099828571e-05	4.68887440851025e-05
STX5	0.498691772673972	5.17262408177031	25.6361881353259	1.32809516997293e-05	4.69456244976894e-05
CHUK	-0.631283964263653	4.33203893325363	25.6171819101919	1.33588300789801e-05	4.72107655487222e-05
MSH2	-0.673374355190705	5.27927704439987	25.6072861751081	1.33963798866639e-05	4.73333001536745e-05
FAM222A	-1.31080893555223	1.1832543140141	25.6699329155632	1.34066455855918e-05	4.73594001564463e-05
GRK6	-0.513479519985951	5.18148987213964	25.5997432350678	1.34263962304161e-05	4.74189876312957e-05
LARP4B	0.283096483898256	6.58580096699791	25.5881446997371	1.34728139025615e-05	4.75727112064904e-05
PVR	-0.708325023928637	5.45461425371375	25.5826014587351	1.34956277274982e-05	4.76430411470114e-05
ZNF507	-0.561662471695424	3.74705735404129	25.5820149634613	1.35006197908629e-05	4.7650439000104e-05
KLF5	0.530748800610214	6.94877474731178	25.5704348406584	1.35442984531989e-05	4.77943487459405e-05
SSX2IP	-0.613231158277435	4.18430838228296	25.5674399346713	1.35581317254887e-05	4.78329026412211e-05
SNHG28	1.43446544967604	1.16732410827801	25.5382927480098	1.35653620217854e-05	4.78481497899639e-05
DGKZ	-0.487539953723133	6.10887587668367	25.5571575121208	1.3598170677193e-05	4.79535918136124e-05
RP11-465B22.3	0.827967757239315	3.30994477577168	25.5513628932625	1.36284587802947e-05	4.80501018848323e-05
TMEM68	0.403730209997353	4.63268112066465	25.5467245671694	1.36413159252857e-05	4.80851271238216e-05
RP4-655C5.10	1.71853109789701	4.31096964232058	25.5458734338815	1.36488178126668e-05	4.81012643179482e-05
DNAH3	1.57855042420069	5.72736023294139	25.511744826974	1.37856669496453e-05	4.85731434972403e-05
NDC80	-1.53731408954731	4.5958393035007	25.4989886727907	1.38379976882373e-05	4.87470877878354e-05
UBE2K	-0.381477700335873	5.91740231360491	25.496160167194	1.38485488183681e-05	4.87738121624863e-05
MRPL37	-0.751558478514079	6.28097371495011	25.4917810820055	1.38666996591529e-05	4.88272851225866e-05
PWP1	-0.435839491808972	5.26025749442659	25.4874671750658	1.38848815421114e-05	4.88808444787663e-05
ARHGEF19	-0.799828098886985	4.95679813486611	25.4715639179441	1.39514780169663e-05	4.91047849501738e-05
SLC31A2	0.665142025827959	3.28220534646736	25.470864101828	1.39585338677902e-05	4.9119110301394e-05
PBRM1	-0.608878858541943	5.6941438172177	25.4688776158851	1.39623363977619e-05	4.91219837638113e-05
EPS8L3	1.45631579724232	2.93431368488375	25.3432700863459	1.39719369937026e-05	4.91452502637162e-05
C2orf69	-0.721615425112705	3.09905162249013	25.4657125167835	1.39833726088475e-05	4.91749599803654e-05
IL1R2	0.893413204537127	3.24154158866892	25.4614718479377	1.4001078385923e-05	4.92267023994056e-05
WDR18	-0.467576319501126	5.77487441831452	25.4574235110574	1.40100779433127e-05	4.92478188558626e-05
C7orf50	-0.563171263515103	6.08442743829383	25.4412971413632	1.40778951751283e-05	4.94603456586019e-05
C9orf40	-0.803468340419355	2.95871006300419	25.4430727099518	1.40786514880096e-05	4.94603456586019e-05
SLC38A2	0.41590316679215	8.10260758715524	25.4408976800831	1.40795573958563e-05	4.94603456586019e-05
CSTF3	-0.395108003853948	5.40359289619489	25.434535194385	1.41064769246821e-05	4.95443321707825e-05
SDHAP3	0.862198339309479	3.20307126113874	25.4281535705381	1.41413393731277e-05	4.96561737518301e-05
RP1-80N2.2	1.0952977884904	0.162212226208347	25.189538951275	1.42054168686246e-05	4.98694660120691e-05
SIGIRR	0.643838616329134	6.73114821540947	25.4105587687896	1.42081446233401e-05	4.98694660120691e-05
PLEKHA8	0.46795057486003	4.42033227301992	25.4085434455343	1.4217867771217e-05	4.98909787918844e-05
IGIP	0.808530821207878	2.39066212200984	25.4101272290627	1.42203391620659e-05	4.98909787918844e-05
CHD3	0.424002033387164	7.76801567140009	25.4041233334339	1.42355662203135e-05	4.99275270442847e-05
MKRN2	0.292417480156495	5.1912141298593	25.4038443126591	1.42368262941304e-05	4.99275270442847e-05
NFIC	0.578397600736776	6.30220867142165	25.3981178478008	1.42612327930442e-05	5.00024596501216e-05
MYO5C	-0.475278854395844	6.15769467721239	25.3868064732785	1.43096865327648e-05	5.01616563286839e-05
RP11-424C20.2	-2.26304711458642	0.75201982427222	24.0717637923039	1.43223566012505e-05	5.01953746159291e-05
MMP10	-2.69242714620599	7.1803880093287	25.3712580520761	1.43781501414106e-05	5.03801806126402e-05
ROPN1L	1.54960012728687	5.96651611958004	25.3554558299968	1.44455083217321e-05	5.05968240544621e-05
RAB3D	0.348020911548296	6.3880587198287	25.3551629137791	1.4446129875619e-05	5.05968240544621e-05
SLC35E3	-0.455622030650959	3.93350757015635	25.3511262066586	1.44657271687412e-05	5.06546780870502e-05
RP11-278C7.1	1.06445344280488	-0.293426069612953	25.4778549735107	1.44688325777358e-05	5.06547701077529e-05
RNF113A	0.419024466050801	3.91762068760355	25.335680775135	1.45330416724149e-05	5.08687379899782e-05
SUZ12	-0.689867509232274	5.11119067691562	25.332768814483	1.45442220297475e-05	5.08970424614711e-05
CDH24	-1.00682423499803	3.51312989280916	25.3234114606496	1.45878592370537e-05	5.10388924518865e-05
RAB8A	-0.376294457371339	6.54469281230328	25.3197448357007	1.46004987529207e-05	5.10722528140121e-05
RAPGEF4	1.24330366625286	-0.357466573440436	25.0358239377553	1.46225118097585e-05	5.11383804809389e-05
SLX4	-0.549702775815477	3.94340709581177	25.3113415868715	1.46393950249174e-05	5.11865435823414e-05
C12orf65	0.492913434589282	4.13778139718872	25.3105135701618	1.46426916728817e-05	5.11871909712235e-05
INO80C	-0.400171560466077	3.79094398726436	25.3067405331054	1.46598946078502e-05	5.12364406615134e-05
PFKFB4	1.0001748865486	5.50875248464538	25.2944665069461	1.47135207701309e-05	5.1412941841424e-05
EIPR1	-0.573371210440661	4.93434864028998	25.2927228938899	1.47200547419495e-05	5.14248504055663e-05
MIOS	-0.455825618830676	4.22925030000019	25.2894615947083	1.47355331038177e-05	5.14679947114448e-05
PSMA4	-0.403926215650414	6.95196272455016	25.2806531524172	1.47729065641836e-05	5.15875792586255e-05
C12orf45	-0.589821381451721	4.25321304372981	25.2796266329143	1.47789576772936e-05	5.15894247891347e-05
RPS6KA1	0.332083102956017	6.68879477547483	25.2791215654199	1.4779706949802e-05	5.15894247891347e-05
GUSB	0.46823818721294	5.9805011408259	25.2757730904055	1.47946002550555e-05	5.16304558328208e-05
PEPD	-0.66858117417602	4.87732334051919	25.2736840454569	1.48045420227597e-05	5.16541931742143e-05
FLAD1	-0.485615457215413	5.27001836060136	25.2711693704197	1.4815262654724e-05	5.16806373903443e-05
BTN3A1	0.719665612194699	3.90185547520167	25.2593517736648	1.48709012819949e-05	5.18637263069954e-05
CASTOR3	0.63110418840458	4.58807957152007	25.2552748603444	1.48869345881732e-05	5.18986024852283e-05
KIF12	1.11661249389107	5.31468741785188	25.2555917455818	1.48872108156217e-05	5.18986024852283e-05
MYCN	-1.25607206431823	2.49819581785245	25.2503762480108	1.49365746898824e-05	5.20596589456049e-05
SERINC3	0.345263164775472	6.14506165113772	25.241402310047	1.49482050277746e-05	5.20891592696293e-05
DDX20	-0.592398780142434	4.20945707523415	25.2301728543115	1.50005819290043e-05	5.22606042596462e-05
MPDZ	0.53827017495611	4.12498283766537	25.2238727425367	1.50290648193769e-05	5.233996038663e-05
CTD-3222D19.8	0.924649373054791	0.209980582777446	25.3152536901729	1.50297229874439e-05	5.233996038663e-05
